optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 7, 2, 4, 10, 6, 5, 8, 3, 9, 1}",3.212512,"{1, 9, 3, 8, 5, 6, 10, 4, 2, 7, 1}",3.212511,0.000000,0.031884
"{1, 5, 7, 6, 8, 3, 10, 4, 2, 9, 1}",2.910047,"{1, 5, 7, 6, 8, 3, 10, 4, 2, 9, 1}",2.910047,0.000000,0.032206
"{1, 9, 5, 8, 4, 10, 6, 3, 7, 2, 1}",2.523277,"{1, 9, 5, 8, 4, 10, 6, 3, 7, 2, 1}",2.523277,0.000000,0.032137
"{1, 2, 10, 8, 4, 6, 9, 5, 7, 3, 1}",3.627041,"{1, 3, 7, 5, 9, 6, 4, 8, 10, 2, 1}",3.627041,0.000000,0.032169
"{1, 9, 6, 10, 8, 2, 3, 4, 5, 7, 1}",2.703099,"{1, 9, 6, 10, 8, 2, 3, 4, 5, 7, 1}",2.703099,0.000000,0.032107
"{1, 5, 2, 3, 6, 10, 7, 8, 4, 9, 1}",2.593645,"{1, 5, 2, 3, 6, 10, 7, 8, 4, 9, 1}",2.593645,0.000000,0.032166
"{1, 6, 5, 4, 3, 9, 8, 2, 7, 10, 1}",2.657932,"{1, 10, 7, 2, 8, 9, 3, 4, 5, 6, 1}",2.657932,0.000000,0.032180
"{1, 3, 7, 10, 5, 8, 4, 6, 2, 9, 1}",2.596154,"{1, 9, 2, 6, 4, 8, 5, 10, 7, 3, 1}",2.596154,0.000000,0.032123
"{1, 6, 7, 5, 3, 8, 4, 9, 10, 2, 1}",2.666951,"{1, 2, 10, 9, 4, 8, 3, 5, 7, 6, 1}",2.666951,0.000000,0.032150
"{1, 10, 2, 4, 9, 7, 6, 8, 3, 5, 1}",2.487113,"{1, 10, 2, 4, 9, 7, 6, 8, 3, 5, 1}",2.487113,0.000000,0.032206
"{1, 10, 6, 9, 7, 5, 2, 3, 4, 8, 1}",2.550579,"{1, 10, 6, 9, 7, 5, 2, 3, 4, 8, 1}",2.550579,0.000000,0.031904
"{1, 5, 4, 7, 2, 9, 8, 3, 10, 6, 1}",3.100132,"{1, 6, 10, 3, 8, 9, 2, 7, 4, 5, 1}",3.100132,0.000000,0.032100
"{1, 9, 10, 6, 3, 2, 7, 5, 4, 8, 1}",3.202010,"{1, 8, 4, 5, 7, 2, 3, 6, 10, 9, 1}",3.202010,0.000000,0.032226
"{1, 9, 6, 8, 4, 2, 5, 7, 10, 3, 1}",2.743594,"{1, 9, 6, 8, 4, 2, 5, 7, 10, 3, 1}",2.743594,0.000000,0.031941
"{1, 3, 5, 10, 6, 4, 9, 7, 2, 8, 1}",2.851293,"{1, 3, 5, 10, 6, 4, 9, 7, 2, 8, 1}",2.851293,0.000000,0.032737
"{1, 6, 4, 9, 7, 3, 5, 2, 10, 8, 1}",3.569814,"{1, 6, 4, 9, 7, 3, 5, 2, 10, 8, 1}",3.569814,0.000000,0.032293
"{1, 8, 7, 3, 2, 4, 10, 6, 5, 9, 1}",3.038387,"{1, 8, 7, 3, 2, 4, 6, 10, 5, 9, 1}",3.036317,-0.000681,0.032141
"{1, 6, 3, 2, 10, 9, 8, 7, 5, 4, 1}",2.191230,"{1, 4, 5, 7, 8, 9, 10, 2, 3, 6, 1}",2.191230,0.000000,0.032364
"{1, 6, 2, 10, 5, 9, 4, 3, 8, 7, 1}",3.342099,"{1, 6, 2, 10, 5, 9, 4, 3, 8, 7, 1}",3.342099,0.000000,0.032160
"{1, 9, 3, 6, 2, 10, 5, 4, 7, 8, 1}",3.125144,"{1, 9, 3, 6, 2, 10, 5, 4, 7, 8, 1}",3.125144,0.000000,0.031889
"{1, 5, 3, 9, 2, 7, 10, 8, 4, 6, 1}",3.352096,"{1, 6, 4, 8, 10, 7, 2, 9, 3, 5, 1}",3.352096,0.000000,0.031934
"{1, 9, 10, 2, 6, 8, 7, 4, 3, 5, 1}",2.984877,"{1, 5, 3, 4, 7, 8, 6, 2, 10, 9, 1}",2.984877,0.000000,0.032109
"{1, 9, 7, 2, 5, 4, 10, 3, 8, 6, 1}",3.129770,"{1, 9, 7, 2, 5, 4, 10, 3, 8, 6, 1}",3.129770,0.000000,0.032092
"{1, 6, 7, 3, 2, 4, 5, 9, 8, 10, 1}",2.730715,"{1, 6, 7, 3, 2, 4, 5, 9, 8, 10, 1}",2.730715,0.000000,0.031965
"{1, 8, 3, 4, 9, 6, 2, 5, 7, 10, 1}",3.556872,"{1, 3, 8, 9, 4, 2, 6, 7, 5, 10, 1}",3.622555,0.018466,0.032057
"{1, 8, 3, 2, 6, 7, 5, 4, 9, 10, 1}",2.845115,"{1, 10, 9, 4, 5, 7, 6, 2, 3, 8, 1}",2.845115,0.000000,0.032069
"{1, 2, 9, 3, 8, 5, 6, 10, 7, 4, 1}",3.190991,"{1, 4, 7, 10, 6, 5, 8, 3, 9, 2, 1}",3.190991,0.000000,0.032362
"{1, 9, 3, 7, 10, 5, 6, 4, 8, 2, 1}",2.003615,"{1, 9, 3, 7, 10, 5, 6, 4, 8, 2, 1}",2.003615,0.000000,0.032308
"{1, 9, 2, 4, 7, 8, 5, 6, 10, 3, 1}",2.631835,"{1, 9, 2, 4, 7, 8, 5, 6, 10, 3, 1}",2.631835,0.000000,0.032291
"{1, 3, 7, 5, 2, 10, 8, 6, 9, 4, 1}",2.857622,"{1, 4, 9, 6, 8, 10, 2, 5, 7, 3, 1}",2.857622,0.000000,0.032006
"{1, 3, 7, 4, 2, 10, 8, 5, 9, 6, 1}",2.783011,"{1, 6, 9, 5, 8, 10, 2, 4, 7, 3, 1}",2.783011,0.000000,0.032140
"{1, 6, 7, 3, 4, 10, 5, 9, 8, 2, 1}",3.092469,"{1, 6, 7, 3, 4, 10, 8, 2, 9, 5, 1}",3.110341,0.005779,0.032504
"{1, 6, 8, 10, 9, 2, 3, 4, 7, 5, 1}",3.000777,"{1, 6, 8, 10, 9, 2, 3, 4, 7, 5, 1}",3.000777,0.000000,0.032303
"{1, 3, 5, 6, 4, 8, 10, 9, 2, 7, 1}",2.733143,"{1, 3, 5, 6, 4, 8, 10, 9, 2, 7, 1}",2.733143,0.000000,0.032566
"{1, 2, 3, 8, 5, 6, 9, 10, 4, 7, 1}",2.666389,"{1, 2, 3, 8, 5, 6, 9, 10, 4, 7, 1}",2.666389,0.000000,0.032158
"{1, 5, 3, 4, 8, 7, 6, 9, 2, 10, 1}",2.311043,"{1, 10, 2, 9, 6, 7, 8, 4, 3, 5, 1}",2.311043,0.000000,0.032178
"{1, 7, 6, 10, 3, 2, 4, 8, 9, 5, 1}",3.234591,"{1, 7, 6, 10, 3, 2, 4, 8, 9, 5, 1}",3.234591,0.000000,0.032165
"{1, 2, 8, 7, 3, 4, 6, 5, 10, 9, 1}",2.888291,"{1, 2, 8, 7, 3, 4, 6, 5, 10, 9, 1}",2.888291,0.000000,0.032611
"{1, 10, 4, 6, 9, 5, 8, 3, 2, 7, 1}",2.907131,"{1, 7, 2, 3, 8, 5, 9, 6, 4, 10, 1}",2.907131,0.000000,0.032634
"{1, 10, 9, 3, 4, 5, 6, 7, 2, 8, 1}",2.792969,"{1, 10, 9, 3, 4, 5, 6, 7, 2, 8, 1}",2.792969,0.000000,0.031949
"{1, 3, 8, 6, 2, 4, 7, 9, 10, 5, 1}",2.526492,"{1, 3, 8, 6, 2, 4, 7, 9, 10, 5, 1}",2.526492,0.000000,0.032051
"{1, 7, 10, 2, 6, 5, 4, 9, 3, 8, 1}",2.563962,"{1, 7, 10, 2, 6, 5, 4, 9, 3, 8, 1}",2.563962,0.000000,0.032084
"{1, 2, 3, 4, 6, 9, 5, 10, 8, 7, 1}",2.957869,"{1, 2, 3, 4, 6, 9, 5, 10, 8, 7, 1}",2.957869,0.000000,0.032071
"{1, 9, 6, 10, 3, 5, 8, 7, 4, 2, 1}",3.181684,"{1, 2, 4, 7, 8, 5, 3, 10, 6, 9, 1}",3.181684,0.000000,0.031976
"{1, 4, 2, 10, 8, 3, 7, 5, 9, 6, 1}",3.014390,"{1, 6, 9, 5, 7, 3, 8, 10, 2, 4, 1}",3.014390,0.000000,0.032078
"{1, 7, 10, 9, 2, 5, 4, 8, 3, 6, 1}",3.110293,"{1, 7, 10, 9, 2, 5, 4, 8, 3, 6, 1}",3.110293,0.000000,0.032015
"{1, 3, 8, 5, 7, 10, 6, 2, 9, 4, 1}",3.035517,"{1, 4, 9, 2, 6, 10, 7, 5, 8, 3, 1}",3.035517,0.000000,0.032178
"{1, 7, 9, 4, 3, 5, 8, 2, 10, 6, 1}",2.681377,"{1, 7, 9, 4, 3, 5, 8, 2, 10, 6, 1}",2.681377,0.000000,0.031951
"{1, 8, 6, 9, 3, 10, 2, 7, 5, 4, 1}",2.311051,"{1, 4, 5, 7, 2, 10, 3, 9, 6, 8, 1}",2.311051,0.000000,0.032099
"{1, 3, 10, 5, 9, 6, 8, 2, 7, 4, 1}",2.999782,"{1, 4, 7, 2, 8, 6, 9, 5, 10, 3, 1}",2.999781,0.000000,0.032016
"{1, 5, 9, 3, 2, 7, 4, 8, 10, 6, 1}",2.595759,"{1, 6, 10, 8, 4, 7, 2, 3, 9, 5, 1}",2.595758,0.000000,0.032142
"{1, 2, 6, 8, 5, 9, 10, 4, 7, 3, 1}",3.391237,"{1, 3, 7, 4, 10, 9, 5, 8, 6, 2, 1}",3.391236,0.000000,0.032806
"{1, 5, 3, 7, 10, 8, 9, 2, 4, 6, 1}",2.823736,"{1, 4, 9, 2, 6, 8, 10, 7, 3, 5, 1}",2.822699,-0.000367,0.032168
"{1, 4, 9, 2, 10, 7, 3, 8, 6, 5, 1}",3.176020,"{1, 5, 6, 8, 3, 7, 10, 2, 9, 4, 1}",3.176019,0.000000,0.032105
"{1, 8, 2, 4, 10, 6, 9, 3, 5, 7, 1}",1.793735,"{1, 8, 2, 4, 10, 6, 9, 3, 5, 7, 1}",1.793735,0.000000,0.032055
"{1, 7, 8, 5, 4, 10, 6, 3, 9, 2, 1}",2.742544,"{1, 7, 8, 5, 4, 10, 6, 3, 9, 2, 1}",2.742544,0.000000,0.032047
"{1, 10, 7, 8, 3, 9, 4, 6, 5, 2, 1}",3.089658,"{1, 10, 7, 8, 3, 4, 6, 5, 9, 2, 1}",3.102065,0.004015,0.032058
"{1, 2, 4, 5, 10, 9, 7, 6, 8, 3, 1}",3.130904,"{1, 2, 4, 5, 10, 9, 7, 6, 8, 3, 1}",3.130904,0.000000,0.032115
"{1, 8, 5, 10, 4, 7, 9, 6, 3, 2, 1}",1.737589,"{1, 8, 5, 10, 4, 7, 9, 6, 3, 2, 1}",1.737589,0.000000,0.032092
"{1, 6, 7, 2, 5, 9, 4, 8, 10, 3, 1}",3.056219,"{1, 3, 10, 8, 4, 9, 5, 2, 7, 6, 1}",3.056218,0.000000,0.032188
"{1, 8, 4, 7, 9, 10, 5, 3, 6, 2, 1}",2.880708,"{1, 8, 4, 7, 9, 10, 5, 3, 6, 2, 1}",2.880708,0.000000,0.031980
"{1, 10, 6, 9, 8, 5, 2, 7, 3, 4, 1}",2.421541,"{1, 10, 6, 9, 8, 5, 2, 7, 3, 4, 1}",2.421541,0.000000,0.032294
"{1, 8, 5, 3, 7, 2, 6, 4, 9, 10, 1}",2.709396,"{1, 8, 5, 3, 7, 2, 6, 4, 9, 10, 1}",2.709396,0.000000,0.032158
"{1, 8, 3, 6, 9, 7, 10, 5, 4, 2, 1}",2.271298,"{1, 8, 3, 6, 9, 7, 10, 5, 4, 2, 1}",2.271298,0.000000,0.032201
"{1, 6, 10, 5, 8, 9, 3, 7, 4, 2, 1}",2.865726,"{1, 2, 4, 7, 3, 9, 8, 5, 10, 6, 1}",2.865726,0.000000,0.032068
"{1, 5, 6, 2, 7, 8, 3, 9, 4, 10, 1}",2.676904,"{1, 10, 4, 9, 3, 8, 7, 2, 6, 5, 1}",2.676904,0.000000,0.031971
"{1, 2, 3, 7, 5, 8, 4, 6, 10, 9, 1}",2.638959,"{1, 2, 3, 7, 5, 8, 4, 6, 10, 9, 1}",2.638959,0.000000,0.032017
"{1, 2, 8, 6, 5, 9, 3, 10, 7, 4, 1}",2.336110,"{1, 2, 8, 6, 5, 9, 3, 10, 7, 4, 1}",2.336110,0.000000,0.032078
"{1, 10, 6, 5, 7, 9, 2, 8, 4, 3, 1}",2.757897,"{1, 3, 4, 8, 2, 9, 7, 5, 6, 10, 1}",2.757897,0.000000,0.032195
"{1, 2, 7, 8, 5, 10, 4, 9, 6, 3, 1}",2.888503,"{1, 3, 6, 9, 4, 10, 5, 8, 7, 2, 1}",2.888502,0.000000,0.031872
"{1, 7, 6, 3, 4, 8, 2, 5, 10, 9, 1}",3.048003,"{1, 7, 6, 3, 4, 8, 2, 5, 10, 9, 1}",3.048003,0.000000,0.032693
"{1, 6, 3, 7, 4, 5, 2, 8, 9, 10, 1}",2.563202,"{1, 6, 9, 10, 8, 2, 5, 4, 7, 3, 1}",2.557838,-0.002093,0.032140
"{1, 6, 8, 4, 3, 2, 7, 5, 10, 9, 1}",3.004174,"{1, 6, 8, 4, 3, 2, 7, 5, 10, 9, 1}",3.004174,0.000000,0.031901
"{1, 4, 3, 8, 2, 5, 9, 7, 6, 10, 1}",2.546634,"{1, 4, 3, 8, 2, 5, 9, 7, 6, 10, 1}",2.546634,0.000000,0.031875
"{1, 5, 2, 3, 4, 8, 9, 7, 10, 6, 1}",3.119196,"{1, 5, 2, 3, 4, 8, 9, 7, 10, 6, 1}",3.119196,0.000000,0.032037
"{1, 8, 5, 2, 9, 6, 3, 4, 10, 7, 1}",2.642604,"{1, 7, 10, 4, 3, 6, 9, 2, 5, 8, 1}",2.642604,0.000000,0.032216
"{1, 7, 8, 2, 9, 5, 10, 4, 3, 6, 1}",2.961766,"{1, 6, 3, 10, 5, 9, 2, 8, 7, 4, 1}",3.144747,0.061781,0.032035
"{1, 4, 8, 6, 7, 10, 9, 5, 2, 3, 1}",2.363129,"{1, 3, 2, 5, 9, 10, 7, 6, 8, 4, 1}",2.363129,0.000000,0.032126
"{1, 9, 8, 10, 4, 5, 7, 3, 2, 6, 1}",2.868410,"{1, 6, 2, 3, 7, 5, 4, 10, 8, 9, 1}",2.868410,0.000000,0.032103
"{1, 6, 7, 2, 8, 9, 4, 5, 3, 10, 1}",2.606449,"{1, 6, 7, 2, 8, 9, 4, 5, 3, 10, 1}",2.606449,0.000000,0.032262
"{1, 5, 4, 7, 8, 2, 9, 6, 10, 3, 1}",2.166950,"{1, 5, 4, 7, 8, 2, 9, 6, 10, 3, 1}",2.166950,0.000000,0.032008
"{1, 9, 8, 10, 4, 6, 3, 5, 7, 2, 1}",2.555296,"{1, 9, 8, 10, 4, 6, 3, 5, 7, 2, 1}",2.555296,0.000000,0.031958
"{1, 6, 10, 5, 4, 9, 3, 7, 8, 2, 1}",3.094588,"{1, 2, 8, 7, 3, 9, 4, 5, 10, 6, 1}",3.094588,0.000000,0.031964
"{1, 10, 4, 6, 9, 2, 5, 7, 8, 3, 1}",2.659729,"{1, 10, 4, 6, 9, 2, 5, 7, 8, 3, 1}",2.659729,0.000000,0.031977
"{1, 7, 4, 10, 6, 8, 2, 9, 3, 5, 1}",2.904030,"{1, 7, 4, 10, 6, 8, 2, 9, 3, 5, 1}",2.904030,0.000000,0.032028
"{1, 8, 10, 5, 7, 4, 2, 3, 6, 9, 1}",3.262721,"{1, 9, 6, 3, 2, 4, 7, 5, 10, 8, 1}",3.262721,0.000000,0.032045
"{1, 5, 4, 8, 7, 6, 2, 3, 10, 9, 1}",2.682630,"{1, 9, 10, 3, 2, 6, 7, 8, 4, 5, 1}",2.682630,0.000000,0.031882
"{1, 8, 3, 4, 7, 2, 9, 10, 6, 5, 1}",3.188334,"{1, 8, 3, 4, 7, 2, 9, 10, 6, 5, 1}",3.188334,0.000000,0.032023
"{1, 7, 10, 5, 8, 6, 4, 3, 2, 9, 1}",3.071159,"{1, 9, 2, 3, 4, 6, 8, 5, 10, 7, 1}",3.071159,0.000000,0.032430
"{1, 4, 8, 2, 9, 5, 7, 10, 3, 6, 1}",3.351859,"{1, 6, 3, 10, 5, 7, 9, 2, 8, 4, 1}",3.350398,-0.000436,0.032276
"{1, 7, 4, 10, 9, 6, 8, 2, 5, 3, 1}",2.910272,"{1, 3, 5, 2, 8, 6, 9, 10, 4, 7, 1}",2.910272,0.000000,0.032092
"{1, 8, 5, 9, 6, 4, 7, 2, 3, 10, 1}",3.173265,"{1, 10, 3, 6, 2, 7, 4, 9, 5, 8, 1}",3.238603,0.020590,0.032174
"{1, 4, 10, 9, 7, 2, 3, 6, 5, 8, 1}",2.684036,"{1, 8, 5, 6, 3, 2, 7, 9, 10, 4, 1}",2.684036,0.000000,0.032187
"{1, 7, 10, 5, 4, 8, 9, 2, 3, 6, 1}",2.645619,"{1, 7, 10, 5, 4, 8, 9, 2, 3, 6, 1}",2.645619,0.000000,0.032233
"{1, 10, 2, 6, 7, 3, 8, 9, 4, 5, 1}",2.630206,"{1, 10, 2, 6, 7, 3, 8, 9, 4, 5, 1}",2.630206,0.000000,0.032474
"{1, 8, 2, 5, 10, 7, 9, 4, 6, 3, 1}",2.465268,"{1, 3, 6, 4, 9, 7, 10, 5, 2, 8, 1}",2.465268,0.000000,0.032304
"{1, 3, 4, 7, 6, 10, 5, 8, 9, 2, 1}",2.951097,"{1, 3, 4, 7, 6, 10, 5, 8, 9, 2, 1}",2.951097,0.000000,0.032118
"{1, 3, 10, 2, 8, 9, 4, 5, 6, 7, 1}",3.265938,"{1, 3, 10, 2, 8, 9, 4, 5, 6, 7, 1}",3.265938,0.000000,0.032042
"{1, 9, 4, 10, 3, 7, 5, 8, 2, 6, 1}",3.178962,"{1, 9, 4, 10, 3, 7, 5, 8, 2, 6, 1}",3.178962,0.000000,0.032151
"{1, 7, 4, 2, 5, 6, 10, 9, 8, 3, 1}",2.136589,"{1, 7, 4, 2, 5, 6, 10, 9, 8, 3, 1}",2.136589,0.000000,0.032035
"{1, 10, 5, 3, 4, 9, 2, 6, 7, 8, 1}",2.962379,"{1, 8, 7, 6, 2, 9, 4, 3, 5, 10, 1}",2.962379,0.000000,0.032034
"{1, 4, 5, 3, 7, 9, 10, 8, 6, 2, 1}",2.467372,"{1, 4, 5, 3, 7, 9, 10, 8, 6, 2, 1}",2.467372,0.000000,0.032101
"{1, 2, 9, 5, 7, 4, 8, 3, 6, 10, 1}",2.690920,"{1, 2, 9, 5, 7, 4, 8, 3, 6, 10, 1}",2.690920,0.000000,0.032047
"{1, 4, 7, 8, 10, 9, 6, 5, 3, 2, 1}",2.855184,"{1, 4, 7, 8, 10, 9, 6, 5, 3, 2, 1}",2.855184,0.000000,0.031993
"{1, 6, 4, 8, 5, 9, 7, 10, 3, 2, 1}",2.883516,"{1, 6, 4, 8, 5, 9, 7, 10, 3, 2, 1}",2.883516,0.000000,0.032161
"{1, 8, 4, 7, 5, 6, 2, 10, 9, 3, 1}",3.018039,"{1, 8, 4, 7, 5, 6, 2, 10, 9, 3, 1}",3.018039,0.000000,0.032011
"{1, 3, 7, 6, 10, 9, 8, 4, 2, 5, 1}",3.241055,"{1, 5, 2, 4, 8, 9, 10, 6, 7, 3, 1}",3.241055,0.000000,0.032069
"{1, 5, 6, 2, 8, 10, 4, 9, 3, 7, 1}",2.981653,"{1, 7, 3, 9, 4, 10, 8, 2, 6, 5, 1}",2.981653,0.000000,0.032844
"{1, 6, 2, 5, 4, 7, 9, 10, 8, 3, 1}",2.557899,"{1, 6, 3, 2, 5, 4, 9, 7, 10, 8, 1}",2.555556,-0.000916,0.032032
"{1, 9, 4, 10, 8, 2, 7, 6, 3, 5, 1}",3.051319,"{1, 5, 3, 2, 6, 7, 9, 4, 10, 8, 1}",3.073797,0.007367,0.032219
"{1, 2, 7, 9, 5, 6, 3, 8, 4, 10, 1}",2.933750,"{1, 10, 4, 8, 3, 6, 5, 9, 7, 2, 1}",2.933750,0.000000,0.032367
"{1, 6, 2, 5, 7, 4, 10, 3, 9, 8, 1}",2.747751,"{1, 8, 9, 3, 10, 4, 7, 5, 2, 6, 1}",2.747751,0.000000,0.032159
"{1, 4, 3, 7, 5, 9, 10, 2, 6, 8, 1}",1.984379,"{1, 8, 6, 2, 10, 9, 5, 7, 3, 4, 1}",1.984379,0.000000,0.031998
"{1, 5, 7, 8, 4, 6, 3, 10, 2, 9, 1}",3.088325,"{1, 9, 2, 10, 3, 6, 4, 8, 7, 5, 1}",3.088325,0.000000,0.032054
"{1, 9, 2, 6, 8, 3, 5, 4, 7, 10, 1}",3.008315,"{1, 10, 7, 3, 5, 4, 6, 2, 9, 8, 1}",3.073317,0.021607,0.032223
"{1, 6, 10, 5, 4, 2, 8, 7, 9, 3, 1}",2.952730,"{1, 6, 10, 5, 4, 2, 8, 7, 9, 3, 1}",2.952730,0.000000,0.032102
"{1, 8, 5, 2, 6, 3, 9, 10, 7, 4, 1}",2.620389,"{1, 4, 7, 10, 9, 3, 6, 2, 5, 8, 1}",2.620389,0.000000,0.032082
"{1, 9, 10, 5, 3, 4, 2, 8, 6, 7, 1}",2.792165,"{1, 9, 10, 5, 3, 4, 2, 8, 6, 7, 1}",2.792165,0.000000,0.032118
"{1, 9, 7, 6, 2, 10, 4, 5, 3, 8, 1}",2.657465,"{1, 9, 7, 6, 2, 10, 4, 5, 3, 8, 1}",2.657465,0.000000,0.031867
"{1, 8, 10, 9, 3, 6, 7, 2, 4, 5, 1}",3.023128,"{1, 5, 4, 2, 7, 6, 3, 9, 10, 8, 1}",3.023128,0.000000,0.031998
"{1, 8, 3, 6, 7, 5, 4, 9, 10, 2, 1}",2.559002,"{1, 2, 10, 9, 4, 5, 7, 6, 3, 8, 1}",2.559002,0.000000,0.032129
"{1, 7, 8, 9, 10, 5, 3, 2, 4, 6, 1}",2.580846,"{1, 6, 4, 2, 3, 5, 10, 9, 8, 7, 1}",2.580846,0.000000,0.032121
"{1, 4, 8, 7, 2, 10, 9, 6, 5, 3, 1}",3.011103,"{1, 4, 8, 7, 2, 10, 9, 6, 5, 3, 1}",3.011103,0.000000,0.032016
"{1, 10, 8, 6, 7, 2, 5, 9, 3, 4, 1}",3.008627,"{1, 10, 8, 6, 7, 2, 5, 9, 3, 4, 1}",3.008627,0.000000,0.031995
"{1, 4, 3, 10, 6, 7, 5, 8, 9, 2, 1}",3.093989,"{1, 2, 9, 8, 5, 7, 6, 10, 3, 4, 1}",3.093989,0.000000,0.031951
"{1, 3, 4, 8, 6, 2, 9, 5, 10, 7, 1}",2.840699,"{1, 4, 8, 6, 2, 9, 5, 10, 3, 7, 1}",2.848502,0.002747,0.032262
"{1, 7, 8, 5, 6, 2, 3, 9, 10, 4, 1}",2.438194,"{1, 7, 8, 5, 6, 2, 3, 9, 10, 4, 1}",2.438194,0.000000,0.032811
"{1, 3, 9, 8, 7, 5, 6, 10, 4, 2, 1}",3.140206,"{1, 2, 4, 10, 6, 5, 7, 8, 9, 3, 1}",3.140206,0.000000,0.032423
"{1, 7, 2, 9, 6, 10, 5, 3, 4, 8, 1}",2.847071,"{1, 8, 4, 3, 5, 10, 6, 9, 2, 7, 1}",2.847071,0.000000,0.032085
"{1, 4, 10, 9, 2, 5, 6, 3, 7, 8, 1}",3.142518,"{1, 4, 10, 9, 2, 5, 6, 3, 7, 8, 1}",3.142518,0.000000,0.032074
"{1, 3, 5, 4, 10, 9, 7, 8, 6, 2, 1}",2.497576,"{1, 3, 5, 4, 10, 9, 7, 8, 6, 2, 1}",2.497576,0.000000,0.032045
"{1, 4, 3, 8, 5, 7, 10, 2, 6, 9, 1}",2.686222,"{1, 4, 3, 8, 5, 7, 10, 2, 6, 9, 1}",2.686222,0.000000,0.032024
"{1, 2, 3, 9, 5, 8, 10, 4, 6, 7, 1}",2.918297,"{1, 2, 3, 9, 5, 8, 10, 4, 6, 7, 1}",2.918297,0.000000,0.031901
"{1, 5, 2, 10, 6, 7, 4, 8, 3, 9, 1}",2.513409,"{1, 9, 3, 8, 4, 6, 7, 10, 2, 5, 1}",2.539169,0.010249,0.032128
"{1, 8, 7, 9, 3, 6, 10, 5, 2, 4, 1}",2.834222,"{1, 4, 2, 5, 10, 6, 3, 9, 7, 8, 1}",2.834222,0.000000,0.031956
"{1, 2, 5, 3, 10, 8, 6, 7, 4, 9, 1}",2.982689,"{1, 2, 5, 3, 10, 8, 6, 7, 4, 9, 1}",2.982689,0.000000,0.032078
"{1, 8, 4, 3, 2, 6, 7, 10, 5, 9, 1}",3.515569,"{1, 9, 5, 10, 6, 7, 2, 3, 4, 8, 1}",3.530077,0.004127,0.032138
"{1, 8, 2, 3, 5, 4, 7, 9, 10, 6, 1}",3.231906,"{1, 8, 2, 3, 5, 4, 7, 9, 10, 6, 1}",3.231906,0.000000,0.033672
"{1, 9, 2, 4, 5, 8, 3, 7, 6, 10, 1}",3.097028,"{1, 10, 6, 7, 3, 8, 5, 4, 2, 9, 1}",3.097028,0.000000,0.032091
"{1, 5, 9, 6, 3, 8, 2, 10, 4, 7, 1}",3.625708,"{1, 5, 9, 6, 3, 8, 2, 10, 4, 7, 1}",3.625708,0.000000,0.031996
"{1, 3, 9, 8, 10, 6, 4, 7, 2, 5, 1}",3.318437,"{1, 5, 2, 7, 4, 6, 8, 9, 3, 10, 1}",3.336334,0.005393,0.032062
"{1, 3, 7, 2, 5, 8, 6, 4, 10, 9, 1}",2.471009,"{1, 9, 10, 4, 6, 8, 5, 2, 7, 3, 1}",2.471009,0.000000,0.032370
"{1, 3, 5, 6, 4, 9, 2, 7, 8, 10, 1}",2.968448,"{1, 10, 8, 7, 2, 9, 4, 6, 5, 3, 1}",2.968448,0.000000,0.032082
"{1, 3, 2, 4, 5, 9, 6, 8, 10, 7, 1}",2.836284,"{1, 7, 10, 8, 6, 9, 5, 4, 2, 3, 1}",2.836284,0.000000,0.032121
"{1, 7, 5, 3, 2, 4, 10, 9, 8, 6, 1}",2.650283,"{1, 7, 5, 3, 2, 4, 10, 9, 8, 6, 1}",2.650283,0.000000,0.032685
"{1, 10, 5, 6, 3, 9, 2, 4, 7, 8, 1}",2.876689,"{1, 10, 5, 6, 3, 9, 2, 4, 7, 8, 1}",2.876689,0.000000,0.032162
"{1, 3, 7, 9, 10, 2, 5, 6, 4, 8, 1}",3.212817,"{1, 8, 4, 6, 5, 2, 10, 9, 7, 3, 1}",3.212817,0.000000,0.032010
"{1, 8, 9, 2, 3, 10, 6, 5, 4, 7, 1}",2.526345,"{1, 7, 4, 5, 6, 10, 3, 2, 9, 8, 1}",2.526345,0.000000,0.031976
"{1, 3, 8, 4, 5, 10, 9, 7, 6, 2, 1}",3.274487,"{1, 2, 6, 7, 9, 10, 5, 4, 8, 3, 1}",3.274487,0.000000,0.032047
"{1, 8, 5, 7, 2, 3, 10, 4, 9, 6, 1}",2.770456,"{1, 8, 5, 7, 2, 3, 10, 4, 9, 6, 1}",2.770456,0.000000,0.032173
"{1, 9, 4, 3, 7, 8, 6, 2, 5, 10, 1}",3.161062,"{1, 10, 5, 2, 6, 8, 7, 3, 4, 9, 1}",3.161062,0.000000,0.031977
"{1, 4, 10, 9, 3, 8, 6, 5, 2, 7, 1}",2.348091,"{1, 4, 10, 9, 3, 8, 6, 5, 2, 7, 1}",2.348091,0.000000,0.031979
"{1, 4, 6, 2, 10, 7, 9, 5, 8, 3, 1}",3.586135,"{1, 3, 8, 5, 9, 7, 10, 2, 6, 4, 1}",3.586135,0.000000,0.032188
"{1, 8, 10, 3, 6, 4, 2, 5, 7, 9, 1}",3.438012,"{1, 8, 10, 3, 6, 4, 2, 5, 7, 9, 1}",3.438012,0.000000,0.032068
"{1, 6, 10, 8, 7, 3, 2, 9, 5, 4, 1}",3.082210,"{1, 2, 3, 4, 5, 9, 7, 8, 10, 6, 1}",3.123796,0.013492,0.031774
