optimal_tour,optimal_tour_length,nearest_neighbor_tour,nearest_neighbor_tour_length,score,time
"{1, 3, 19, 12, 17, 7, 2, 14, 11, 4, 10, 6, 18, 15, 5, 8, 13, 9, 20, 16, 1}",3.961027,"{1, 16, 20, 13, 8, 9, 5, 15, 18, 6, 11, 4, 10, 2, 14, 3, 19, 7, 17, 12, 1}",4.489722,0.133474,0.000051
"{1, 9, 4, 13, 14, 11, 2, 20, 16, 10, 5, 7, 15, 8, 17, 12, 3, 18, 19, 6, 1}",3.951934,"{1, 6, 19, 18, 15, 8, 17, 3, 12, 4, 9, 10, 7, 5, 20, 16, 11, 2, 14, 13, 1}",4.482679,0.134300,0.000057
"{1, 20, 2, 10, 6, 13, 4, 17, 16, 8, 15, 11, 9, 5, 12, 19, 7, 14, 18, 3, 1}",3.664650,"{1, 20, 2, 10, 6, 13, 16, 17, 4, 8, 15, 12, 11, 9, 5, 19, 7, 14, 18, 3, 1}",3.713333,0.013285,0.000051
"{1, 12, 15, 11, 14, 8, 18, 5, 2, 17, 13, 9, 10, 3, 4, 6, 7, 19, 20, 16, 1}",4.019606,"{1, 12, 15, 11, 14, 8, 18, 2, 17, 20, 19, 7, 3, 4, 6, 16, 10, 9, 13, 5, 1}",5.018905,0.248606,0.000051
"{1, 19, 5, 20, 15, 17, 4, 8, 9, 6, 2, 14, 3, 7, 10, 16, 13, 11, 12, 18, 1}",3.965629,"{1, 18, 12, 13, 11, 10, 7, 3, 2, 6, 9, 4, 8, 20, 19, 5, 16, 17, 15, 14, 1}",5.647535,0.424121,0.000051
"{1, 5, 11, 6, 14, 12, 9, 4, 3, 8, 2, 20, 18, 15, 19, 13, 10, 7, 17, 16, 1}",3.875980,"{1, 5, 16, 17, 7, 10, 3, 8, 18, 20, 2, 15, 19, 13, 4, 9, 12, 14, 6, 11, 1}",4.302152,0.109952,0.000087
"{1, 8, 3, 6, 15, 18, 2, 16, 10, 14, 17, 11, 12, 20, 9, 7, 4, 5, 19, 13, 1}",3.550009,"{1, 19, 13, 3, 8, 6, 15, 18, 2, 16, 10, 14, 17, 12, 11, 20, 9, 5, 4, 7, 1}",4.069406,0.146308,0.000051
"{1, 8, 7, 4, 9, 14, 20, 16, 10, 3, 12, 2, 13, 6, 17, 15, 19, 5, 18, 11, 1}",3.692854,"{1, 11, 18, 5, 19, 15, 17, 6, 13, 2, 12, 10, 3, 16, 20, 14, 9, 4, 7, 8, 1}",3.747223,0.014723,0.000051
"{1, 20, 4, 5, 6, 17, 3, 13, 12, 18, 11, 16, 19, 10, 14, 9, 2, 7, 8, 15, 1}",4.147195,"{1, 15, 8, 17, 6, 5, 20, 4, 13, 3, 19, 16, 10, 14, 9, 2, 7, 11, 12, 18, 1}",5.058572,0.219757,0.000051
"{1, 12, 7, 15, 17, 14, 11, 2, 13, 20, 4, 3, 9, 8, 16, 18, 19, 6, 10, 5, 1}",4.235368,"{1, 12, 6, 19, 18, 16, 8, 9, 3, 4, 20, 13, 2, 11, 14, 17, 15, 5, 10, 7, 1}",4.481846,0.058195,0.000076
"{1, 8, 19, 10, 17, 18, 16, 13, 15, 4, 2, 9, 7, 20, 14, 12, 11, 6, 3, 5, 1}",3.640070,"{1, 8, 19, 10, 3, 5, 11, 6, 20, 14, 7, 9, 2, 4, 15, 13, 18, 16, 17, 12, 1}",4.334172,0.190684,0.000062
"{1, 17, 6, 2, 19, 11, 4, 15, 8, 14, 13, 3, 10, 12, 16, 7, 18, 5, 9, 20, 1}",4.159838,"{1, 17, 6, 2, 19, 11, 8, 15, 4, 14, 13, 3, 10, 12, 16, 7, 18, 5, 9, 20, 1}",4.268969,0.026234,0.000051
"{1, 2, 20, 10, 6, 16, 5, 13, 15, 11, 4, 17, 18, 19, 9, 8, 3, 7, 14, 12, 1}",3.814282,"{1, 2, 20, 12, 14, 7, 3, 19, 8, 9, 18, 17, 4, 11, 15, 13, 5, 16, 6, 10, 1}",3.917998,0.027191,0.000051
"{1, 7, 4, 16, 5, 12, 8, 20, 14, 3, 13, 6, 11, 9, 15, 2, 10, 18, 17, 19, 1}",3.504862,"{1, 5, 16, 4, 7, 8, 12, 20, 14, 3, 13, 11, 19, 17, 18, 9, 15, 2, 10, 6, 1}",4.064023,0.159539,0.000051
"{1, 18, 4, 5, 12, 14, 10, 11, 19, 17, 13, 16, 2, 20, 9, 8, 7, 3, 15, 6, 1}",3.954469,"{1, 6, 15, 9, 20, 8, 7, 3, 2, 16, 11, 17, 19, 13, 10, 14, 12, 5, 4, 18, 1}",4.480666,0.133064,0.000051
"{1, 20, 5, 12, 7, 9, 4, 11, 19, 10, 6, 8, 17, 14, 3, 2, 16, 18, 15, 13, 1}",3.849191,"{1, 20, 17, 8, 14, 3, 2, 18, 16, 6, 10, 7, 12, 5, 13, 15, 11, 19, 9, 4, 1}",5.154019,0.338988,0.000051
"{1, 13, 7, 14, 20, 10, 3, 8, 4, 2, 18, 6, 12, 19, 16, 17, 11, 5, 9, 15, 1}",3.424191,"{1, 20, 14, 7, 13, 10, 3, 8, 2, 4, 18, 6, 12, 19, 16, 17, 11, 5, 9, 15, 1}",3.608578,0.053848,0.000051
"{1, 4, 19, 16, 12, 10, 6, 7, 5, 20, 3, 9, 18, 13, 17, 15, 2, 11, 14, 8, 1}",3.991567,"{1, 8, 14, 11, 18, 9, 3, 10, 20, 5, 7, 6, 12, 16, 4, 19, 2, 15, 17, 13, 1}",4.790138,0.200064,0.000050
"{1, 5, 6, 13, 12, 4, 11, 19, 17, 18, 16, 3, 15, 7, 9, 14, 2, 20, 10, 8, 1}",3.677611,"{1, 5, 6, 13, 12, 4, 17, 19, 18, 16, 3, 15, 7, 9, 14, 2, 20, 8, 10, 11, 1}",4.869091,0.323982,0.000051
"{1, 5, 8, 15, 9, 19, 12, 14, 7, 17, 11, 13, 3, 18, 10, 20, 6, 4, 16, 2, 1}",3.673461,"{1, 16, 2, 3, 18, 20, 4, 6, 10, 13, 11, 17, 7, 14, 12, 19, 9, 15, 8, 5, 1}",3.892877,0.059730,0.000051
"{1, 7, 13, 19, 4, 18, 8, 15, 12, 16, 6, 2, 9, 11, 20, 5, 3, 14, 17, 10, 1}",3.761916,"{1, 10, 14, 11, 20, 5, 3, 17, 13, 7, 8, 18, 4, 19, 15, 12, 16, 6, 2, 9, 1}",4.501712,0.196654,0.000051
"{1, 6, 4, 16, 20, 13, 9, 11, 2, 15, 8, 19, 5, 12, 17, 7, 18, 10, 14, 3, 1}",3.658843,"{1, 3, 17, 7, 10, 18, 14, 6, 4, 16, 20, 13, 9, 8, 19, 15, 2, 11, 5, 12, 1}",4.025250,0.100143,0.000056
"{1, 10, 12, 4, 11, 8, 6, 3, 20, 9, 17, 16, 7, 13, 15, 14, 2, 19, 5, 18, 1}",3.771929,"{1, 10, 12, 4, 18, 5, 19, 20, 9, 17, 16, 2, 14, 15, 13, 7, 8, 11, 6, 3, 1}",4.647588,0.232151,0.000051
"{1, 16, 3, 14, 18, 9, 13, 5, 15, 19, 11, 12, 17, 4, 2, 6, 8, 20, 7, 10, 1}",4.014265,"{1, 7, 10, 20, 3, 14, 18, 9, 13, 5, 15, 19, 11, 12, 17, 4, 8, 6, 2, 16, 1}",4.249746,0.058661,0.000051
"{1, 3, 4, 12, 11, 13, 8, 20, 17, 7, 6, 15, 9, 18, 16, 2, 5, 10, 14, 19, 1}",3.867752,"{1, 19, 10, 5, 2, 16, 18, 9, 15, 6, 7, 17, 20, 8, 13, 11, 12, 4, 3, 14, 1}",4.037476,0.043882,0.000051
"{1, 2, 3, 7, 10, 18, 14, 8, 6, 4, 20, 17, 5, 12, 15, 9, 16, 13, 19, 11, 1}",3.948804,"{1, 11, 19, 13, 16, 15, 12, 9, 17, 4, 20, 10, 2, 7, 3, 18, 14, 6, 8, 5, 1}",4.437115,0.123660,0.000056
"{1, 18, 4, 5, 20, 7, 10, 14, 6, 19, 15, 16, 17, 2, 12, 11, 3, 9, 13, 8, 1}",3.883264,"{1, 18, 4, 5, 20, 7, 10, 6, 19, 15, 13, 8, 9, 3, 11, 12, 17, 2, 16, 14, 1}",4.636284,0.193914,0.000051
"{1, 12, 4, 19, 6, 14, 18, 7, 2, 20, 3, 5, 16, 8, 17, 13, 10, 11, 15, 9, 1}",3.164530,"{1, 12, 4, 19, 14, 18, 6, 2, 20, 3, 7, 9, 15, 10, 11, 17, 13, 8, 16, 5, 1}",4.171255,0.318128,0.000051
"{1, 17, 18, 10, 9, 2, 5, 14, 3, 11, 8, 7, 19, 4, 12, 6, 20, 15, 13, 16, 1}",4.189349,"{1, 16, 17, 18, 10, 3, 11, 14, 5, 2, 9, 15, 20, 6, 12, 4, 19, 7, 8, 13, 1}",5.222010,0.246497,0.000051
"{1, 10, 17, 3, 18, 11, 8, 4, 19, 5, 9, 14, 12, 6, 16, 7, 15, 13, 20, 2, 1}",4.444671,"{1, 10, 17, 3, 18, 11, 9, 14, 12, 6, 13, 20, 15, 7, 16, 19, 5, 4, 8, 2, 1}",4.942120,0.111920,0.000069
"{1, 12, 14, 16, 7, 4, 15, 17, 6, 11, 9, 3, 18, 19, 8, 20, 2, 10, 5, 13, 1}",4.207894,"{1, 12, 14, 15, 4, 7, 16, 13, 5, 10, 2, 20, 8, 19, 18, 3, 6, 17, 11, 9, 1}",4.594570,0.091893,0.000051
"{1, 15, 7, 5, 2, 18, 4, 14, 16, 9, 12, 17, 3, 19, 8, 10, 6, 13, 11, 20, 1}",3.386889,"{1, 7, 5, 2, 18, 4, 14, 15, 12, 16, 9, 17, 8, 19, 3, 10, 6, 13, 11, 20, 1}",3.692700,0.090293,0.000051
"{1, 9, 6, 19, 7, 3, 15, 12, 18, 11, 20, 13, 5, 14, 10, 17, 2, 4, 16, 8, 1}",3.709612,"{1, 9, 8, 16, 4, 17, 2, 6, 19, 7, 3, 15, 12, 18, 11, 14, 5, 10, 20, 13, 1}",3.970248,0.070260,0.000060
"{1, 18, 16, 12, 19, 10, 4, 7, 6, 2, 17, 3, 9, 5, 11, 13, 15, 8, 20, 14, 1}",3.689423,"{1, 18, 14, 20, 13, 15, 8, 5, 11, 9, 3, 17, 2, 6, 7, 4, 10, 19, 12, 16, 1}",3.786541,0.026323,0.000051
"{1, 17, 2, 19, 5, 10, 11, 8, 14, 13, 18, 4, 12, 20, 3, 6, 7, 16, 15, 9, 1}",4.128098,"{1, 9, 16, 7, 6, 12, 4, 18, 13, 14, 20, 3, 15, 17, 2, 19, 5, 10, 11, 8, 1}",4.909190,0.189213,0.000051
"{1, 17, 6, 14, 20, 7, 2, 4, 11, 16, 3, 15, 8, 12, 5, 19, 13, 18, 10, 9, 1}",3.968388,"{1, 9, 13, 19, 18, 10, 8, 11, 16, 4, 7, 2, 20, 14, 6, 17, 15, 3, 12, 5, 1}",4.820801,0.214801,0.000051
"{1, 10, 8, 6, 14, 16, 20, 13, 4, 5, 19, 3, 2, 7, 9, 12, 18, 11, 15, 17, 1}",3.278670,"{1, 10, 8, 6, 18, 11, 15, 17, 14, 16, 20, 12, 9, 7, 3, 2, 19, 5, 4, 13, 1}",4.096401,0.249409,0.000051
"{1, 19, 10, 2, 13, 8, 20, 18, 17, 12, 5, 16, 9, 6, 4, 7, 11, 14, 3, 15, 1}",3.707808,"{1, 15, 3, 11, 14, 4, 7, 19, 10, 2, 13, 8, 18, 20, 17, 12, 5, 16, 9, 6, 1}",4.346200,0.172175,0.000079
"{1, 6, 19, 9, 18, 17, 12, 4, 16, 3, 10, 5, 13, 11, 14, 2, 20, 8, 7, 15, 1}",4.235736,"{1, 6, 19, 9, 14, 11, 13, 5, 2, 7, 20, 8, 15, 17, 12, 4, 16, 18, 3, 10, 1}",5.333935,0.259270,0.000051
"{1, 19, 5, 17, 10, 15, 2, 16, 7, 12, 3, 20, 14, 18, 6, 8, 4, 11, 13, 9, 1}",3.538727,"{1, 19, 5, 17, 10, 15, 2, 16, 3, 12, 7, 20, 14, 18, 6, 8, 4, 11, 13, 9, 1}",3.643050,0.029480,0.000051
"{1, 2, 12, 6, 14, 16, 19, 18, 15, 9, 20, 8, 11, 4, 7, 10, 17, 3, 5, 13, 1}",3.786533,"{1, 3, 5, 17, 10, 13, 12, 2, 6, 14, 16, 19, 18, 15, 9, 8, 11, 20, 4, 7, 1}",4.422963,0.168077,0.000051
"{1, 6, 10, 18, 8, 19, 7, 15, 3, 14, 13, 20, 5, 4, 11, 9, 12, 16, 17, 2, 1}",4.216888,"{1, 2, 6, 10, 7, 19, 15, 3, 14, 13, 20, 5, 4, 11, 9, 12, 17, 16, 8, 18, 1}",4.916428,0.165890,0.000051
"{1, 2, 16, 11, 12, 9, 7, 10, 14, 20, 15, 4, 13, 8, 18, 19, 5, 17, 6, 3, 1}",4.038690,"{1, 3, 6, 17, 5, 19, 8, 13, 4, 15, 20, 14, 10, 7, 11, 9, 12, 16, 2, 18, 1}",5.117708,0.267170,0.000051
"{1, 7, 6, 14, 11, 5, 8, 9, 2, 13, 16, 4, 15, 10, 12, 20, 19, 18, 3, 17, 1}",3.767692,"{1, 17, 3, 18, 19, 20, 10, 12, 4, 16, 15, 13, 2, 9, 8, 5, 11, 6, 14, 7, 1}",3.920433,0.040540,0.000050
"{1, 16, 20, 13, 19, 4, 10, 18, 9, 15, 12, 8, 17, 11, 5, 7, 6, 3, 2, 14, 1}",3.951135,"{1, 16, 20, 13, 19, 15, 12, 9, 18, 10, 4, 8, 17, 11, 5, 6, 7, 14, 3, 2, 1}",4.277837,0.082686,0.000051
"{1, 4, 6, 16, 15, 7, 2, 10, 19, 13, 20, 11, 3, 9, 14, 12, 5, 8, 17, 18, 1}",4.065920,"{1, 4, 17, 8, 6, 16, 7, 15, 10, 2, 5, 12, 14, 11, 13, 20, 9, 3, 19, 18, 1}",5.135065,0.262953,0.000051
"{1, 17, 2, 3, 12, 9, 13, 8, 16, 20, 5, 11, 7, 15, 19, 6, 14, 10, 18, 4, 1}",4.044050,"{1, 17, 2, 3, 12, 9, 13, 8, 16, 20, 5, 11, 7, 15, 19, 14, 6, 10, 18, 4, 1}",4.086082,0.010393,0.000051
"{1, 14, 6, 8, 20, 16, 2, 17, 7, 13, 3, 5, 4, 10, 9, 11, 19, 18, 12, 15, 1}",3.909340,"{1, 14, 18, 15, 12, 5, 4, 10, 9, 19, 11, 13, 3, 16, 2, 17, 7, 20, 8, 6, 1}",4.366239,0.116873,0.000051
"{1, 5, 14, 6, 13, 20, 9, 16, 2, 7, 3, 4, 19, 12, 17, 8, 18, 10, 15, 11, 1}",3.696323,"{1, 5, 11, 15, 10, 18, 3, 4, 19, 12, 17, 8, 7, 2, 16, 9, 20, 13, 6, 14, 1}",3.916445,0.059552,0.000051
"{1, 10, 15, 3, 6, 2, 20, 7, 17, 8, 4, 19, 12, 18, 9, 5, 13, 11, 14, 16, 1}",3.913538,"{1, 16, 10, 14, 11, 13, 5, 9, 18, 12, 8, 17, 7, 20, 2, 6, 15, 3, 4, 19, 1}",4.736484,0.210282,0.000056
"{1, 3, 12, 19, 2, 14, 8, 11, 7, 9, 5, 15, 10, 4, 17, 18, 16, 13, 20, 6, 1}",3.695642,"{1, 3, 6, 20, 12, 18, 16, 13, 17, 4, 9, 7, 10, 15, 5, 11, 8, 14, 2, 19, 1}",3.793270,0.026417,0.000051
"{1, 18, 20, 8, 7, 6, 9, 3, 11, 15, 14, 2, 5, 13, 16, 12, 19, 17, 10, 4, 1}",4.025723,"{1, 4, 17, 10, 19, 12, 16, 13, 5, 2, 15, 11, 14, 3, 9, 6, 18, 20, 8, 7, 1}",4.506457,0.119415,0.000051
"{1, 14, 13, 8, 19, 4, 20, 10, 17, 12, 7, 18, 9, 5, 3, 11, 2, 15, 16, 6, 1}",3.807526,"{1, 14, 6, 16, 8, 19, 4, 20, 10, 12, 17, 7, 18, 9, 5, 11, 3, 2, 15, 13, 1}",4.343344,0.140726,0.000051
"{1, 18, 5, 19, 4, 17, 14, 2, 13, 3, 15, 9, 12, 7, 10, 20, 8, 16, 6, 11, 1}",3.657612,"{1, 18, 5, 16, 8, 20, 12, 9, 15, 7, 10, 6, 11, 19, 4, 17, 14, 2, 3, 13, 1}",4.757689,0.300764,0.000056
"{1, 17, 10, 15, 7, 2, 11, 16, 20, 19, 4, 6, 18, 8, 9, 3, 5, 14, 12, 13, 1}",4.175763,"{1, 12, 14, 5, 2, 7, 11, 18, 6, 4, 19, 20, 16, 8, 9, 3, 13, 17, 10, 15, 1}",4.768925,0.142049,0.000051
"{1, 10, 2, 13, 17, 8, 9, 3, 19, 12, 5, 16, 15, 14, 6, 7, 4, 18, 11, 20, 1}",4.069589,"{1, 10, 2, 20, 11, 18, 7, 4, 6, 15, 14, 16, 5, 12, 19, 3, 9, 17, 13, 8, 1}",4.372135,0.074343,0.000051
"{1, 13, 5, 14, 19, 4, 9, 20, 15, 16, 6, 18, 8, 3, 7, 10, 2, 12, 17, 11, 1}",3.988744,"{1, 11, 13, 5, 17, 14, 19, 4, 9, 15, 16, 20, 8, 3, 10, 7, 18, 6, 2, 12, 1}",4.812748,0.206582,0.000051
"{1, 20, 15, 3, 6, 14, 19, 16, 8, 18, 5, 17, 10, 9, 7, 11, 13, 4, 12, 2, 1}",3.789844,"{1, 20, 15, 7, 9, 10, 17, 5, 18, 8, 16, 19, 3, 6, 14, 2, 12, 11, 13, 4, 1}",4.507742,0.189427,0.000055
"{1, 19, 20, 16, 2, 15, 10, 8, 17, 11, 13, 5, 3, 14, 9, 12, 7, 4, 6, 18, 1}",3.608295,"{1, 19, 18, 6, 20, 16, 2, 4, 7, 9, 12, 17, 11, 8, 10, 15, 13, 5, 3, 14, 1}",4.612601,0.278332,0.000051
"{1, 12, 8, 11, 4, 14, 10, 13, 16, 15, 5, 6, 2, 19, 3, 20, 17, 18, 9, 7, 1}",2.930882,"{1, 12, 8, 11, 5, 6, 15, 13, 16, 10, 14, 4, 2, 19, 3, 20, 17, 18, 9, 7, 1}",3.229291,0.101816,0.000051
"{1, 19, 5, 15, 7, 9, 17, 12, 2, 8, 4, 14, 16, 13, 6, 11, 18, 20, 3, 10, 1}",3.332417,"{1, 10, 3, 20, 18, 11, 6, 13, 16, 4, 14, 7, 15, 5, 19, 9, 17, 12, 2, 8, 1}",4.157202,0.247503,0.000051
"{1, 2, 6, 13, 7, 12, 19, 9, 14, 17, 15, 4, 8, 11, 3, 10, 5, 18, 20, 16, 1}",3.899410,"{1, 16, 20, 17, 15, 4, 11, 8, 9, 19, 12, 7, 13, 6, 2, 14, 18, 5, 10, 3, 1}",4.579535,0.174417,0.000057
"{1, 12, 2, 3, 10, 18, 19, 13, 7, 5, 20, 11, 9, 4, 17, 15, 6, 16, 8, 14, 1}",3.963114,"{1, 12, 2, 3, 10, 18, 14, 8, 15, 6, 16, 17, 4, 9, 11, 20, 5, 7, 13, 19, 1}",4.421774,0.115732,0.000051
"{1, 12, 4, 13, 19, 15, 9, 14, 3, 2, 7, 18, 10, 17, 6, 8, 11, 5, 16, 20, 1}",3.800583,"{1, 20, 5, 16, 11, 8, 6, 17, 10, 18, 14, 9, 3, 2, 7, 4, 12, 13, 15, 19, 1}",4.259464,0.120740,0.000051
"{1, 17, 7, 14, 15, 18, 8, 5, 13, 2, 20, 12, 11, 3, 10, 4, 19, 6, 16, 9, 1}",4.214705,"{1, 9, 16, 10, 3, 11, 12, 20, 2, 5, 18, 15, 8, 14, 7, 17, 6, 19, 4, 13, 1}",5.720168,0.357193,0.000051
"{1, 15, 13, 3, 16, 2, 17, 4, 6, 5, 14, 8, 11, 12, 19, 7, 20, 18, 10, 9, 1}",3.869500,"{1, 15, 13, 10, 9, 3, 2, 17, 4, 6, 5, 14, 11, 12, 8, 16, 18, 7, 20, 19, 1}",5.241106,0.354466,0.000057
"{1, 14, 11, 18, 3, 9, 17, 2, 4, 5, 8, 15, 19, 12, 10, 20, 13, 16, 7, 6, 1}",4.632659,"{1, 14, 11, 18, 8, 5, 4, 15, 19, 12, 13, 20, 10, 2, 17, 9, 3, 6, 7, 16, 1}",5.636382,0.216662,0.000051
"{1, 15, 19, 14, 5, 10, 18, 11, 2, 3, 6, 20, 4, 8, 16, 13, 7, 17, 12, 9, 1}",3.641662,"{1, 9, 12, 17, 7, 13, 16, 8, 4, 20, 6, 3, 19, 15, 14, 5, 10, 18, 11, 2, 1}",3.990151,0.095695,0.000051
"{1, 10, 18, 14, 2, 15, 7, 20, 8, 6, 11, 16, 12, 9, 5, 19, 13, 3, 17, 4, 1}",3.955805,"{1, 10, 18, 14, 2, 15, 4, 17, 3, 13, 19, 5, 9, 12, 16, 11, 6, 8, 20, 7, 1}",4.151038,0.049354,0.000051
"{1, 16, 18, 13, 20, 17, 3, 2, 7, 14, 19, 11, 8, 5, 4, 15, 12, 9, 6, 10, 1}",3.538093,"{1, 16, 10, 6, 9, 18, 17, 20, 13, 3, 2, 7, 14, 19, 11, 8, 5, 4, 15, 12, 1}",3.620481,0.023286,0.000051
"{1, 4, 10, 13, 18, 6, 9, 3, 19, 8, 7, 14, 17, 5, 11, 15, 20, 12, 2, 16, 1}",4.120924,"{1, 16, 12, 20, 15, 11, 5, 2, 4, 10, 13, 19, 3, 9, 6, 18, 14, 7, 8, 17, 1}",5.352856,0.298946,0.000051
"{1, 8, 17, 11, 2, 15, 19, 10, 13, 3, 12, 20, 9, 5, 6, 7, 18, 14, 16, 4, 1}",4.110707,"{1, 4, 16, 8, 17, 11, 2, 13, 3, 12, 14, 18, 7, 6, 5, 20, 9, 10, 19, 15, 1}",4.594215,0.117622,0.000051
"{1, 19, 16, 18, 2, 20, 10, 9, 12, 5, 8, 14, 4, 7, 15, 6, 3, 11, 17, 13, 1}",4.095351,"{1, 13, 17, 11, 3, 6, 15, 7, 8, 14, 4, 5, 12, 9, 10, 20, 2, 18, 16, 19, 1}",4.219413,0.030293,0.000051
"{1, 5, 15, 19, 11, 13, 9, 14, 17, 6, 10, 20, 7, 16, 8, 3, 18, 4, 2, 12, 1}",3.465161,"{1, 5, 15, 11, 13, 19, 12, 2, 4, 18, 3, 8, 16, 7, 20, 10, 6, 17, 9, 14, 1}",3.872556,0.117569,0.000051
"{1, 13, 17, 11, 14, 5, 19, 15, 6, 12, 4, 10, 16, 3, 20, 8, 18, 7, 2, 9, 1}",4.034594,"{1, 13, 9, 18, 7, 2, 8, 20, 3, 16, 10, 4, 12, 6, 15, 19, 5, 14, 17, 11, 1}",4.175549,0.034937,0.000051
"{1, 15, 9, 12, 5, 14, 17, 10, 2, 8, 19, 4, 3, 7, 6, 18, 20, 11, 16, 13, 1}",3.377538,"{1, 13, 16, 15, 9, 14, 17, 5, 12, 4, 3, 7, 6, 18, 20, 11, 2, 10, 8, 19, 1}",4.607106,0.364042,0.000051
"{1, 2, 13, 12, 5, 17, 6, 8, 18, 19, 14, 9, 15, 7, 3, 4, 10, 16, 11, 20, 1}",3.660792,"{1, 2, 13, 12, 5, 17, 6, 19, 14, 15, 9, 20, 11, 16, 10, 4, 3, 7, 18, 8, 1}",4.547428,0.242198,0.000051
"{1, 8, 7, 14, 4, 3, 9, 6, 12, 15, 11, 2, 20, 19, 13, 18, 5, 16, 17, 10, 1}",4.394169,"{1, 10, 17, 16, 5, 18, 13, 19, 20, 7, 8, 14, 4, 3, 9, 6, 12, 15, 11, 2, 1}",4.772688,0.086141,0.000051
"{1, 9, 20, 14, 19, 11, 8, 10, 17, 16, 18, 6, 15, 7, 5, 12, 3, 4, 13, 2, 1}",3.888333,"{1, 9, 13, 4, 3, 12, 5, 7, 15, 6, 18, 16, 17, 10, 8, 11, 19, 14, 20, 2, 1}",3.951928,0.016355,0.000051
"{1, 6, 20, 17, 4, 11, 18, 13, 15, 10, 16, 9, 8, 7, 12, 19, 3, 14, 5, 2, 1}",4.071077,"{1, 6, 17, 20, 8, 9, 7, 12, 19, 14, 5, 2, 3, 4, 11, 18, 13, 15, 16, 10, 1}",5.053009,0.241197,0.000051
"{1, 5, 20, 19, 16, 14, 11, 3, 18, 7, 15, 4, 9, 17, 10, 12, 13, 6, 2, 8, 1}",3.988119,"{1, 5, 20, 19, 16, 14, 11, 3, 15, 4, 6, 13, 12, 2, 8, 10, 17, 9, 7, 18, 1}",5.048738,0.265945,0.000051
"{1, 15, 16, 10, 8, 20, 17, 19, 4, 3, 2, 14, 18, 5, 7, 9, 11, 6, 12, 13, 1}",4.092403,"{1, 15, 13, 12, 6, 11, 9, 5, 7, 4, 3, 2, 18, 14, 19, 17, 8, 10, 20, 16, 1}",4.740030,0.158251,0.000127
"{1, 13, 4, 12, 5, 2, 6, 19, 16, 11, 8, 20, 18, 7, 14, 15, 10, 9, 17, 3, 1}",3.538173,"{1, 13, 4, 12, 5, 2, 3, 17, 9, 10, 15, 20, 18, 7, 8, 11, 16, 6, 19, 14, 1}",4.486253,0.267957,0.000111
"{1, 15, 18, 19, 12, 10, 3, 5, 14, 7, 8, 16, 9, 13, 20, 11, 6, 4, 17, 2, 1}",3.935431,"{1, 2, 6, 11, 16, 8, 9, 13, 20, 4, 17, 15, 19, 18, 12, 10, 3, 7, 14, 5, 1}",4.907267,0.246945,0.000111
"{1, 2, 4, 20, 19, 11, 3, 16, 13, 7, 18, 9, 15, 10, 8, 14, 12, 17, 6, 5, 1}",3.712873,"{1, 20, 19, 11, 3, 16, 13, 18, 7, 5, 6, 17, 2, 4, 12, 14, 8, 10, 15, 9, 1}",4.056199,0.092469,0.000111
"{1, 11, 20, 16, 12, 3, 19, 2, 8, 7, 5, 17, 13, 6, 4, 18, 15, 10, 14, 9, 1}",3.792956,"{1, 11, 16, 12, 3, 20, 9, 14, 10, 15, 18, 4, 6, 13, 5, 17, 7, 19, 2, 8, 1}",4.293301,0.131914,0.000112
"{1, 6, 9, 8, 14, 2, 19, 11, 16, 5, 17, 10, 13, 12, 20, 15, 3, 7, 4, 18, 1}",3.876108,"{1, 6, 18, 7, 3, 20, 15, 17, 5, 10, 13, 12, 4, 8, 14, 2, 11, 19, 16, 9, 1}",4.963345,0.280497,0.000084
"{1, 18, 8, 15, 16, 2, 4, 12, 10, 7, 17, 3, 20, 9, 19, 14, 11, 5, 6, 13, 1}",3.559663,"{1, 13, 6, 5, 18, 8, 14, 19, 9, 20, 3, 17, 7, 10, 12, 4, 2, 16, 15, 11, 1}",3.937511,0.106147,0.000064
"{1, 6, 12, 11, 7, 18, 8, 14, 15, 5, 20, 4, 10, 16, 2, 13, 9, 19, 3, 17, 1}",3.774981,"{1, 17, 3, 16, 2, 13, 10, 20, 4, 7, 11, 12, 6, 19, 9, 14, 15, 5, 8, 18, 1}",4.732341,0.253606,0.000085
"{1, 11, 4, 19, 5, 3, 6, 16, 12, 8, 18, 14, 17, 15, 9, 13, 7, 10, 20, 2, 1}",3.267083,"{1, 11, 4, 2, 19, 5, 3, 6, 16, 12, 8, 14, 17, 15, 9, 13, 7, 18, 20, 10, 1}",3.725908,0.140439,0.000073
"{1, 4, 3, 11, 15, 2, 16, 7, 5, 19, 14, 18, 9, 17, 20, 12, 10, 13, 8, 6, 1}",4.173670,"{1, 6, 3, 11, 15, 2, 16, 7, 4, 14, 19, 5, 18, 9, 17, 20, 12, 10, 13, 8, 1}",4.486445,0.074940,0.000087
"{1, 6, 5, 20, 11, 19, 10, 9, 2, 12, 8, 3, 17, 15, 14, 7, 18, 13, 16, 4, 1}",3.912786,"{1, 4, 16, 5, 6, 20, 13, 18, 17, 3, 7, 15, 14, 8, 2, 12, 9, 10, 19, 11, 1}",4.545231,0.161635,0.000075
"{1, 14, 19, 6, 10, 7, 18, 4, 11, 2, 13, 5, 9, 17, 3, 12, 16, 15, 20, 8, 1}",3.658669,"{1, 14, 8, 15, 20, 16, 7, 10, 6, 19, 18, 4, 2, 13, 11, 9, 17, 3, 12, 5, 1}",5.162322,0.410983,0.000060
