optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 9, 7, 6, 5, 4, 3, 8, 10, 2, 1}",3.252786,"{1, 2, 10, 8, 3, 4, 5, 6, 7, 9, 1}",3.252786,0.000000,0.000044
"{1, 8, 5, 4, 3, 7, 6, 2, 10, 9, 1}",2.509034,"{1, 9, 10, 2, 6, 3, 7, 4, 5, 8, 1}",2.527188,0.007235,0.000044
"{1, 5, 4, 7, 10, 2, 9, 3, 8, 6, 1}",2.782148,"{1, 4, 5, 9, 2, 10, 7, 3, 8, 6, 1}",3.121301,0.121903,0.000044
"{1, 4, 10, 3, 6, 2, 7, 5, 8, 9, 1}",2.887293,"{1, 9, 4, 10, 6, 2, 7, 5, 8, 3, 1}",3.423991,0.185883,0.000044
"{1, 6, 4, 7, 10, 2, 5, 9, 8, 3, 1}",2.739320,"{1, 3, 6, 4, 7, 10, 2, 5, 9, 8, 1}",2.753745,0.005266,0.000043
"{1, 6, 10, 4, 9, 7, 3, 5, 8, 2, 1}",2.830603,"{1, 6, 10, 7, 3, 5, 4, 9, 8, 2, 1}",3.295537,0.164253,0.000046
"{1, 3, 8, 6, 9, 5, 2, 7, 4, 10, 1}",3.148593,"{1, 3, 9, 6, 5, 8, 7, 2, 4, 10, 1}",3.716921,0.180502,0.000045
"{1, 8, 10, 7, 3, 5, 9, 6, 2, 4, 1}",2.864980,"{1, 4, 2, 6, 9, 5, 3, 7, 10, 8, 1}",2.864980,0.000000,0.000045
"{1, 3, 7, 2, 10, 5, 8, 6, 4, 9, 1}",2.624953,"{1, 9, 4, 6, 8, 5, 10, 2, 7, 3, 1}",2.624953,0.000000,0.000043
"{1, 4, 7, 8, 9, 2, 5, 10, 6, 3, 1}",3.591773,"{1, 3, 4, 8, 9, 2, 6, 10, 5, 7, 1}",3.811623,0.061209,0.000044
"{1, 6, 9, 10, 8, 4, 3, 2, 5, 7, 1}",3.598434,"{1, 7, 5, 4, 8, 10, 9, 6, 3, 2, 1}",4.085208,0.135274,0.000045
"{1, 10, 7, 8, 3, 4, 2, 6, 5, 9, 1}",3.238843,"{1, 10, 7, 9, 5, 6, 4, 2, 8, 3, 1}",3.580009,0.105336,0.000044
"{1, 10, 7, 5, 4, 2, 8, 9, 6, 3, 1}",3.053771,"{1, 10, 7, 5, 4, 8, 2, 9, 3, 6, 1}",3.512418,0.150191,0.000045
"{1, 4, 9, 3, 7, 10, 6, 8, 5, 2, 1}",2.635350,"{1, 4, 9, 3, 7, 10, 5, 8, 6, 2, 1}",2.899761,0.100332,0.000045
"{1, 7, 6, 9, 8, 4, 5, 10, 3, 2, 1}",2.948537,"{1, 2, 10, 5, 4, 3, 8, 9, 6, 7, 1}",3.487784,0.182886,0.000044
"{1, 8, 3, 10, 6, 2, 5, 7, 4, 9, 1}",3.107070,"{1, 3, 8, 10, 6, 2, 5, 7, 4, 9, 1}",3.216564,0.035240,0.000044
"{1, 10, 2, 3, 6, 5, 9, 4, 7, 8, 1}",2.688044,"{1, 8, 7, 4, 9, 5, 6, 2, 3, 10, 1}",2.707758,0.007334,0.000044
"{1, 9, 4, 6, 10, 5, 7, 3, 2, 8, 1}",2.198914,"{1, 8, 9, 4, 6, 10, 5, 2, 7, 3, 1}",2.520255,0.146136,0.000044
"{1, 3, 8, 2, 9, 10, 4, 7, 6, 5, 1}",3.589587,"{1, 3, 8, 9, 2, 4, 10, 7, 6, 5, 1}",3.727921,0.038538,0.000045
"{1, 3, 4, 6, 9, 10, 8, 7, 2, 5, 1}",3.166618,"{1, 5, 2, 7, 10, 6, 9, 8, 4, 3, 1}",3.625935,0.145050,0.000044
"{1, 8, 3, 10, 2, 6, 9, 4, 7, 5, 1}",3.225448,"{1, 8, 3, 2, 10, 6, 9, 5, 7, 4, 1}",3.363261,0.042727,0.000044
"{1, 3, 6, 2, 7, 9, 4, 10, 8, 5, 1}",2.651969,"{1, 5, 10, 8, 6, 3, 2, 7, 4, 9, 1}",2.982835,0.124762,0.000044
"{1, 7, 2, 8, 4, 3, 6, 5, 10, 9, 1}",2.779477,"{1, 9, 10, 5, 8, 4, 3, 6, 2, 7, 1}",3.051811,0.097980,0.000044
"{1, 2, 3, 5, 10, 7, 9, 8, 6, 4, 1}",2.528025,"{1, 4, 6, 7, 10, 5, 2, 3, 8, 9, 1}",3.221481,0.274307,0.000045
"{1, 3, 2, 5, 8, 7, 10, 4, 9, 6, 1}",2.749130,"{1, 6, 9, 4, 10, 7, 8, 5, 2, 3, 1}",2.749130,0.000000,0.000045
"{1, 2, 8, 9, 4, 3, 6, 10, 7, 5, 1}",3.594011,"{1, 4, 3, 5, 7, 10, 6, 9, 8, 2, 1}",3.645047,0.014200,0.000043
"{1, 8, 2, 7, 5, 4, 3, 6, 10, 9, 1}",3.046496,"{1, 9, 2, 7, 8, 10, 6, 3, 4, 5, 1}",3.816539,0.252763,0.000045
"{1, 3, 6, 2, 5, 10, 9, 7, 8, 4, 1}",2.150021,"{1, 4, 9, 7, 8, 10, 5, 2, 6, 3, 1}",2.286087,0.063286,0.000045
"{1, 9, 8, 5, 6, 4, 10, 7, 3, 2, 1}",2.892590,"{1, 2, 9, 8, 5, 6, 4, 7, 10, 3, 1}",3.154140,0.090421,0.000046
"{1, 6, 4, 2, 5, 3, 7, 10, 9, 8, 1}",2.944962,"{1, 6, 4, 2, 5, 3, 7, 10, 8, 9, 1}",2.947230,0.000770,0.000047
"{1, 5, 10, 4, 9, 7, 6, 8, 2, 3, 1}",2.313052,"{1, 5, 6, 7, 9, 4, 8, 10, 2, 3, 1}",2.488081,0.075670,0.000046
"{1, 10, 6, 4, 2, 9, 5, 7, 3, 8, 1}",2.756082,"{1, 3, 8, 7, 5, 2, 9, 4, 6, 10, 1}",3.018669,0.095275,0.000044
"{1, 8, 4, 6, 2, 10, 3, 9, 5, 7, 1}",3.085997,"{1, 7, 5, 8, 10, 2, 3, 9, 6, 4, 1}",3.878747,0.256886,0.000045
"{1, 10, 2, 3, 9, 5, 7, 6, 8, 4, 1}",2.790174,"{1, 10, 2, 3, 5, 9, 7, 6, 8, 4, 1}",2.809808,0.007037,0.000044
"{1, 8, 6, 3, 2, 9, 7, 10, 4, 5, 1}",2.777421,"{1, 5, 4, 10, 6, 8, 3, 2, 9, 7, 1}",2.984476,0.074549,0.000045
"{1, 4, 8, 2, 7, 9, 3, 6, 5, 10, 1}",1.850879,"{1, 5, 4, 8, 2, 7, 9, 3, 6, 10, 1}",1.937521,0.046811,0.000045
"{1, 3, 6, 5, 2, 8, 4, 7, 9, 10, 1}",3.174635,"{1, 10, 3, 6, 5, 2, 8, 4, 7, 9, 1}",3.210069,0.011161,0.000044
"{1, 8, 5, 10, 7, 6, 9, 4, 2, 3, 1}",2.458878,"{1, 9, 6, 5, 7, 10, 4, 2, 3, 8, 1}",2.976847,0.210653,0.000044
"{1, 4, 8, 6, 2, 7, 10, 3, 9, 5, 1}",3.506928,"{1, 5, 9, 3, 10, 4, 8, 2, 6, 7, 1}",3.899376,0.111907,0.000044
"{1, 3, 6, 5, 10, 8, 4, 9, 2, 7, 1}",2.926197,"{1, 7, 2, 4, 8, 10, 5, 6, 3, 9, 1}",3.095257,0.057775,0.000044
"{1, 10, 2, 9, 6, 7, 3, 5, 8, 4, 1}",3.246588,"{1, 4, 8, 5, 10, 2, 3, 7, 6, 9, 1}",3.588826,0.105415,0.000045
"{1, 4, 3, 8, 6, 7, 9, 2, 10, 5, 1}",2.556717,"{1, 4, 3, 6, 8, 10, 2, 9, 7, 5, 1}",2.714754,0.061812,0.000051
"{1, 3, 6, 2, 10, 9, 7, 5, 4, 8, 1}",2.411936,"{1, 7, 5, 4, 8, 6, 10, 2, 9, 3, 1}",2.943029,0.220193,0.000045
"{1, 6, 2, 7, 5, 8, 10, 9, 4, 3, 1}",3.284306,"{1, 6, 2, 5, 7, 8, 10, 9, 4, 3, 1}",3.291806,0.002283,0.000044
"{1, 6, 5, 2, 4, 7, 10, 8, 9, 3, 1}",2.800099,"{1, 6, 5, 2, 4, 7, 10, 8, 9, 3, 1}",2.800099,0.000000,0.000044
"{1, 3, 7, 8, 5, 6, 4, 2, 10, 9, 1}",3.218995,"{1, 7, 3, 8, 5, 6, 4, 2, 10, 9, 1}",3.298458,0.024686,0.000043
"{1, 5, 9, 2, 3, 7, 10, 4, 6, 8, 1}",2.927257,"{1, 8, 6, 10, 4, 3, 7, 2, 9, 5, 1}",3.184161,0.087763,0.000044
"{1, 3, 10, 6, 9, 4, 8, 5, 7, 2, 1}",2.886668,"{1, 3, 10, 6, 9, 4, 8, 5, 2, 7, 1}",3.303422,0.144372,0.000049
"{1, 8, 10, 7, 5, 3, 2, 6, 9, 4, 1}",3.284330,"{1, 4, 8, 5, 10, 7, 2, 3, 9, 6, 1}",3.424681,0.042733,0.000045
"{1, 6, 10, 5, 8, 4, 3, 2, 9, 7, 1}",3.033837,"{1, 7, 9, 2, 3, 4, 8, 5, 10, 6, 1}",3.033837,0.000000,0.000042
"{1, 7, 4, 2, 9, 6, 5, 10, 3, 8, 1}",3.128083,"{1, 7, 4, 2, 9, 6, 5, 10, 8, 3, 1}",3.189965,0.019783,0.000044
"{1, 6, 5, 4, 10, 9, 2, 8, 3, 7, 1}",3.195493,"{1, 7, 3, 8, 5, 6, 10, 4, 9, 2, 1}",3.751995,0.174152,0.000045
"{1, 10, 8, 5, 4, 2, 3, 9, 6, 7, 1}",2.889903,"{1, 8, 10, 5, 4, 2, 3, 9, 6, 7, 1}",2.910985,0.007295,0.000043
"{1, 5, 2, 8, 6, 10, 4, 3, 9, 7, 1}",3.070541,"{1, 2, 8, 6, 10, 3, 4, 9, 7, 5, 1}",3.202592,0.043006,0.000051
"{1, 4, 6, 8, 5, 7, 2, 9, 10, 3, 1}",3.319830,"{1, 6, 8, 4, 7, 5, 2, 9, 10, 3, 1}",3.452279,0.039896,0.000045
"{1, 5, 10, 2, 8, 4, 3, 9, 7, 6, 1}",3.188239,"{1, 6, 9, 7, 3, 4, 8, 5, 2, 10, 1}",3.378073,0.059542,0.000045
"{1, 4, 3, 5, 8, 2, 9, 6, 7, 10, 1}",2.772794,"{1, 3, 4, 5, 2, 8, 9, 6, 7, 10, 1}",2.903907,0.047286,0.000045
"{1, 6, 2, 3, 4, 10, 7, 5, 8, 9, 1}",3.593920,"{1, 6, 2, 3, 4, 10, 7, 5, 9, 8, 1}",3.840066,0.068490,0.000043
"{1, 8, 5, 2, 9, 3, 7, 4, 6, 10, 1}",2.556668,"{1, 8, 10, 2, 5, 9, 3, 7, 6, 4, 1}",3.047684,0.192053,0.000045
"{1, 3, 9, 8, 6, 10, 4, 2, 5, 7, 1}",3.585799,"{1, 7, 4, 3, 9, 8, 6, 10, 2, 5, 1}",3.852388,0.074346,0.000051
"{1, 7, 10, 5, 8, 2, 4, 3, 9, 6, 1}",3.559597,"{1, 9, 3, 6, 7, 5, 10, 8, 2, 4, 1}",4.129755,0.160175,0.000044
"{1, 9, 5, 3, 4, 10, 6, 2, 8, 7, 1}",3.145449,"{1, 9, 5, 3, 4, 10, 6, 2, 7, 8, 1}",3.331842,0.059258,0.000045
"{1, 6, 10, 7, 2, 9, 5, 8, 3, 4, 1}",3.017125,"{1, 8, 5, 2, 9, 6, 10, 7, 4, 3, 1}",3.347182,0.109395,0.000044
"{1, 9, 10, 6, 5, 8, 4, 2, 7, 3, 1}",2.438471,"{1, 7, 4, 2, 5, 6, 10, 9, 8, 3, 1}",3.009550,0.234195,0.000045
"{1, 2, 10, 4, 9, 8, 3, 7, 6, 5, 1}",2.506075,"{1, 5, 6, 2, 10, 4, 9, 8, 3, 7, 1}",2.533303,0.010865,0.000044
"{1, 4, 9, 6, 10, 5, 2, 8, 7, 3, 1}",3.182542,"{1, 3, 4, 6, 9, 10, 5, 2, 8, 7, 1}",3.360961,0.056062,0.000051
"{1, 5, 8, 3, 6, 9, 2, 7, 10, 4, 1}",2.909520,"{1, 3, 8, 5, 9, 6, 4, 2, 10, 7, 1}",3.531240,0.213685,0.000045
"{1, 4, 9, 7, 2, 5, 10, 3, 6, 8, 1}",3.103148,"{1, 8, 3, 6, 10, 2, 5, 7, 9, 4, 1}",3.214406,0.035853,0.000044
"{1, 9, 7, 8, 4, 2, 3, 5, 10, 6, 1}",2.515963,"{1, 6, 10, 5, 2, 3, 4, 8, 7, 9, 1}",2.554951,0.015497,0.000043
"{1, 6, 5, 4, 7, 10, 3, 8, 2, 9, 1}",2.400961,"{1, 6, 5, 4, 8, 3, 10, 7, 9, 2, 1}",2.594818,0.080742,0.000043
"{1, 9, 5, 7, 6, 3, 2, 4, 8, 10, 1}",2.738503,"{1, 10, 3, 2, 4, 8, 6, 7, 5, 9, 1}",2.877457,0.050741,0.000044
"{1, 2, 4, 9, 6, 5, 10, 8, 7, 3, 1}",3.200131,"{1, 3, 7, 8, 10, 5, 6, 4, 9, 2, 1}",3.261274,0.019107,0.000048
"{1, 6, 8, 10, 5, 2, 9, 7, 4, 3, 1}",2.644454,"{1, 6, 8, 10, 5, 2, 9, 7, 3, 4, 1}",2.726819,0.031146,0.000045
"{1, 8, 6, 3, 10, 7, 4, 2, 5, 9, 1}",2.668148,"{1, 2, 5, 9, 7, 4, 10, 3, 6, 8, 1}",2.767714,0.037316,0.000043
"{1, 3, 4, 6, 2, 10, 8, 5, 9, 7, 1}",2.775608,"{1, 7, 9, 5, 8, 10, 2, 6, 4, 3, 1}",2.775608,0.000000,0.000043
"{1, 3, 7, 6, 4, 8, 2, 10, 9, 5, 1}",2.354975,"{1, 3, 7, 4, 6, 8, 2, 10, 9, 5, 1}",2.521507,0.070715,0.000069
"{1, 7, 6, 5, 3, 4, 9, 8, 2, 10, 1}",3.321125,"{1, 6, 7, 5, 3, 4, 9, 8, 2, 10, 1}",3.394575,0.022116,0.000043
"{1, 8, 3, 9, 10, 7, 4, 6, 2, 5, 1}",2.541983,"{1, 5, 6, 2, 4, 7, 10, 9, 3, 8, 1}",2.685555,0.056481,0.000043
"{1, 7, 6, 3, 9, 10, 5, 2, 8, 4, 1}",3.591100,"{1, 4, 8, 2, 9, 10, 5, 6, 3, 7, 1}",3.800870,0.058414,0.000044
"{1, 2, 7, 3, 6, 8, 10, 5, 9, 4, 1}",3.252820,"{1, 4, 9, 7, 2, 3, 6, 8, 10, 5, 1}",3.524155,0.083415,0.000045
"{1, 2, 4, 6, 5, 8, 10, 3, 9, 7, 1}",2.604078,"{1, 2, 4, 6, 5, 8, 10, 9, 3, 7, 1}",2.620291,0.006226,0.000044
"{1, 10, 8, 9, 3, 7, 4, 5, 6, 2, 1}",2.620983,"{1, 10, 8, 9, 6, 2, 5, 4, 7, 3, 1}",3.038928,0.159461,0.000045
"{1, 5, 4, 2, 3, 6, 8, 10, 9, 7, 1}",2.821663,"{1, 7, 9, 10, 8, 6, 3, 2, 4, 5, 1}",2.821663,0.000000,0.000043
"{1, 2, 7, 4, 6, 3, 9, 8, 5, 10, 1}",2.469967,"{1, 2, 7, 4, 3, 6, 5, 8, 9, 10, 1}",2.593796,0.050134,0.000045
"{1, 8, 2, 7, 9, 4, 6, 5, 10, 3, 1}",3.303364,"{1, 8, 3, 10, 5, 6, 4, 7, 9, 2, 1}",3.476246,0.052335,0.000044
"{1, 7, 3, 9, 4, 6, 10, 5, 8, 2, 1}",2.436285,"{1, 2, 6, 8, 10, 5, 4, 9, 3, 7, 1}",2.713846,0.113928,0.000044
"{1, 9, 6, 2, 10, 7, 3, 4, 5, 8, 1}",2.988639,"{1, 8, 5, 4, 3, 7, 9, 6, 2, 10, 1}",3.286390,0.099628,0.000045
"{1, 5, 6, 10, 4, 8, 2, 3, 9, 7, 1}",2.890204,"{1, 7, 9, 3, 2, 8, 4, 10, 6, 5, 1}",2.890204,0.000000,0.000043
"{1, 4, 7, 2, 5, 8, 9, 10, 3, 6, 1}",2.842912,"{1, 6, 3, 10, 9, 8, 5, 2, 7, 4, 1}",2.842912,0.000000,0.000044
"{1, 6, 8, 9, 10, 2, 5, 7, 3, 4, 1}",3.247983,"{1, 4, 3, 7, 5, 9, 10, 2, 6, 8, 1}",3.549673,0.092885,0.000044
"{1, 2, 8, 3, 9, 4, 7, 6, 5, 10, 1}",3.551237,"{1, 5, 10, 6, 7, 4, 9, 2, 8, 3, 1}",3.929772,0.106592,0.000044
"{1, 2, 10, 5, 8, 3, 9, 7, 4, 6, 1}",3.192317,"{1, 2, 5, 10, 8, 6, 9, 4, 7, 3, 1}",3.531958,0.106393,0.000044
"{1, 10, 5, 6, 7, 9, 2, 3, 8, 4, 1}",2.862199,"{1, 5, 6, 7, 9, 2, 4, 8, 3, 10, 1}",3.197265,0.117066,0.000044
"{1, 6, 2, 3, 10, 4, 7, 5, 9, 8, 1}",2.409304,"{1, 8, 9, 5, 7, 4, 10, 3, 2, 6, 1}",2.409304,0.000000,0.000049
"{1, 10, 9, 6, 5, 2, 8, 7, 3, 4, 1}",2.907940,"{1, 4, 3, 7, 2, 8, 5, 9, 6, 10, 1}",3.203474,0.101630,0.000045
"{1, 9, 6, 2, 3, 4, 10, 7, 5, 8, 1}",3.187638,"{1, 8, 6, 9, 2, 3, 4, 5, 7, 10, 1}",3.607127,0.131599,0.000045
"{1, 8, 10, 5, 7, 9, 4, 2, 3, 6, 1}",2.650916,"{1, 8, 10, 5, 9, 7, 4, 2, 3, 6, 1}",2.682102,0.011764,0.000044
"{1, 6, 4, 10, 2, 9, 7, 5, 8, 3, 1}",2.719482,"{1, 3, 8, 5, 7, 9, 2, 10, 4, 6, 1}",2.719482,0.000000,0.000043
"{1, 5, 4, 8, 9, 6, 10, 2, 3, 7, 1}",2.679629,"{1, 5, 9, 8, 4, 2, 6, 10, 3, 7, 1}",3.064909,0.143781,0.000045
"{1, 3, 7, 9, 4, 6, 2, 10, 5, 8, 1}",3.003788,"{1, 3, 7, 9, 4, 6, 2, 10, 5, 8, 1}",3.003788,0.000000,0.000044
"{1, 6, 7, 8, 3, 10, 2, 5, 9, 4, 1}",2.632400,"{1, 4, 9, 5, 2, 10, 3, 8, 7, 6, 1}",2.632400,0.000000,0.000043
"{1, 8, 5, 4, 10, 6, 9, 7, 2, 3, 1}",2.498068,"{1, 8, 4, 5, 9, 6, 10, 7, 2, 3, 1}",2.718766,0.088347,0.000046
"{1, 5, 2, 8, 10, 4, 7, 6, 9, 3, 1}",3.398810,"{1, 5, 2, 9, 3, 7, 6, 4, 10, 8, 1}",3.876034,0.140409,0.000045
"{1, 7, 6, 10, 4, 2, 3, 9, 5, 8, 1}",3.010326,"{1, 7, 6, 10, 4, 2, 3, 9, 5, 8, 1}",3.010326,0.000000,0.000044
"{1, 9, 3, 10, 6, 4, 7, 2, 5, 8, 1}",2.207369,"{1, 5, 8, 2, 7, 4, 6, 10, 3, 9, 1}",2.232870,0.011553,0.000045
"{1, 6, 5, 10, 8, 2, 9, 7, 4, 3, 1}",2.850550,"{1, 3, 4, 7, 9, 2, 5, 10, 8, 6, 1}",3.260841,0.143934,0.000045
"{1, 10, 3, 6, 7, 2, 4, 9, 5, 8, 1}",2.852047,"{1, 10, 3, 6, 7, 2, 4, 9, 5, 8, 1}",2.852047,0.000000,0.000044
"{1, 3, 2, 5, 6, 4, 9, 7, 10, 8, 1}",2.298289,"{1, 6, 5, 2, 3, 8, 10, 7, 9, 4, 1}",2.895566,0.259879,0.000045
"{1, 8, 3, 7, 6, 5, 2, 4, 10, 9, 1}",3.024160,"{1, 9, 10, 2, 8, 5, 6, 7, 3, 4, 1}",3.578223,0.183212,0.000045
"{1, 10, 5, 8, 7, 4, 3, 9, 6, 2, 1}",2.932504,"{1, 10, 5, 8, 7, 4, 3, 6, 9, 2, 1}",3.029073,0.032931,0.000045
"{1, 7, 3, 4, 9, 10, 5, 2, 6, 8, 1}",3.042044,"{1, 8, 6, 2, 5, 10, 9, 4, 3, 7, 1}",3.042044,0.000000,0.000044
"{1, 8, 9, 2, 5, 7, 10, 3, 6, 4, 1}",3.082206,"{1, 4, 6, 3, 8, 9, 2, 5, 7, 10, 1}",3.304776,0.072211,0.000044
"{1, 8, 2, 6, 3, 9, 4, 5, 10, 7, 1}",2.443707,"{1, 10, 7, 9, 3, 6, 5, 4, 2, 8, 1}",2.837244,0.161041,0.000045
"{1, 6, 10, 9, 2, 3, 5, 7, 8, 4, 1}",3.268236,"{1, 6, 10, 9, 2, 3, 5, 7, 8, 4, 1}",3.268236,0.000000,0.000044
"{1, 9, 10, 7, 8, 4, 5, 3, 2, 6, 1}",3.165635,"{1, 6, 2, 5, 3, 4, 8, 7, 10, 9, 1}",3.410061,0.077212,0.000044
"{1, 5, 8, 4, 7, 3, 9, 6, 10, 2, 1}",2.767037,"{1, 2, 10, 6, 4, 7, 3, 9, 8, 5, 1}",3.194715,0.154562,0.000044
"{1, 4, 8, 10, 9, 5, 6, 2, 7, 3, 1}",3.604168,"{1, 2, 7, 3, 6, 10, 5, 9, 4, 8, 1}",3.874608,0.075035,0.000044
"{1, 3, 8, 6, 2, 7, 10, 9, 5, 4, 1}",2.726178,"{1, 3, 4, 8, 2, 6, 7, 10, 9, 5, 1}",3.087968,0.132709,0.000045
"{1, 7, 10, 6, 8, 9, 5, 4, 2, 3, 1}",3.114066,"{1, 7, 3, 9, 10, 6, 8, 5, 4, 2, 1}",3.309343,0.062708,0.000044
"{1, 3, 5, 6, 4, 10, 7, 2, 8, 9, 1}",2.711083,"{1, 9, 8, 2, 7, 10, 4, 6, 5, 3, 1}",2.711083,0.000000,0.000044
"{1, 10, 8, 5, 7, 2, 3, 4, 9, 6, 1}",2.647927,"{1, 10, 8, 5, 7, 2, 3, 4, 6, 9, 1}",2.730807,0.031300,0.000045
"{1, 7, 3, 4, 8, 5, 10, 2, 9, 6, 1}",2.566190,"{1, 6, 9, 2, 10, 5, 8, 3, 4, 7, 1}",2.567587,0.000544,0.000045
"{1, 3, 10, 7, 8, 6, 5, 9, 2, 4, 1}",2.034314,"{1, 4, 2, 9, 3, 5, 6, 8, 7, 10, 1}",2.159154,0.061367,0.000044
"{1, 10, 4, 3, 8, 9, 6, 7, 2, 5, 1}",2.193325,"{1, 5, 9, 6, 2, 7, 4, 3, 8, 10, 1}",2.522664,0.150155,0.000044
"{1, 4, 6, 2, 5, 8, 10, 7, 9, 3, 1}",3.552299,"{1, 3, 7, 10, 9, 4, 8, 5, 2, 6, 1}",4.134944,0.164019,0.000044
"{1, 4, 8, 5, 10, 9, 7, 3, 6, 2, 1}",2.839710,"{1, 4, 8, 5, 10, 9, 7, 3, 6, 2, 1}",2.839710,0.000000,0.000043
"{1, 7, 3, 2, 8, 10, 6, 9, 4, 5, 1}",2.651611,"{1, 3, 7, 9, 6, 8, 10, 2, 5, 4, 1}",3.003374,0.132660,0.000045
"{1, 10, 8, 5, 2, 7, 4, 3, 6, 9, 1}",3.108716,"{1, 9, 8, 5, 7, 2, 4, 3, 6, 10, 1}",3.311960,0.065379,0.000044
"{1, 10, 7, 4, 2, 9, 3, 6, 8, 5, 1}",2.649598,"{1, 10, 7, 4, 2, 9, 3, 6, 8, 5, 1}",2.649598,0.000000,0.000043
"{1, 9, 10, 6, 8, 2, 3, 7, 4, 5, 1}",2.696881,"{1, 5, 3, 7, 4, 8, 2, 6, 10, 9, 1}",2.912670,0.080014,0.000045
"{1, 2, 6, 10, 3, 5, 4, 7, 8, 9, 1}",2.783135,"{1, 9, 2, 6, 10, 5, 3, 4, 7, 8, 1}",2.835001,0.018636,0.000044
"{1, 7, 4, 10, 6, 8, 3, 5, 2, 9, 1}",3.400353,"{1, 7, 5, 2, 3, 8, 6, 4, 10, 9, 1}",3.692782,0.086000,0.000045
"{1, 5, 6, 8, 2, 10, 7, 4, 9, 3, 1}",2.324041,"{1, 5, 6, 8, 2, 10, 7, 4, 9, 3, 1}",2.324041,0.000000,0.000043
"{1, 8, 9, 7, 6, 10, 5, 4, 3, 2, 1}",3.166253,"{1, 8, 9, 7, 5, 10, 6, 4, 3, 2, 1}",3.334025,0.052988,0.000044
"{1, 10, 3, 4, 7, 9, 6, 8, 5, 2, 1}",2.586735,"{1, 10, 8, 7, 4, 3, 9, 6, 5, 2, 1}",3.236757,0.251290,0.000044
"{1, 4, 10, 5, 9, 3, 6, 2, 7, 8, 1}",3.173368,"{1, 8, 9, 3, 2, 6, 5, 10, 7, 4, 1}",4.166407,0.312929,0.000045
"{1, 5, 7, 6, 3, 9, 8, 2, 10, 4, 1}",2.907634,"{1, 5, 7, 6, 3, 9, 8, 2, 10, 4, 1}",2.907634,0.000000,0.000044
"{1, 6, 4, 5, 8, 9, 3, 7, 10, 2, 1}",2.720856,"{1, 8, 6, 5, 4, 3, 7, 9, 10, 2, 1}",2.732597,0.004315,0.000044
"{1, 5, 9, 10, 8, 3, 4, 2, 7, 6, 1}",2.662862,"{1, 6, 3, 8, 2, 7, 4, 10, 9, 5, 1}",2.883370,0.082809,0.000046
"{1, 8, 9, 7, 6, 10, 3, 5, 2, 4, 1}",2.343032,"{1, 8, 9, 7, 6, 3, 10, 5, 2, 4, 1}",2.486280,0.061138,0.000043
"{1, 4, 8, 10, 2, 7, 3, 5, 6, 9, 1}",2.599013,"{1, 9, 6, 5, 3, 7, 2, 10, 4, 8, 1}",2.618169,0.007370,0.000042
"{1, 7, 5, 3, 6, 4, 9, 10, 8, 2, 1}",2.734007,"{1, 7, 5, 2, 8, 9, 10, 6, 4, 3, 1}",3.066154,0.121487,0.000045
"{1, 8, 2, 4, 9, 7, 10, 6, 5, 3, 1}",3.006342,"{1, 8, 2, 4, 9, 7, 6, 10, 5, 3, 1}",3.254552,0.082562,0.000044
"{1, 10, 8, 2, 4, 3, 7, 9, 5, 6, 1}",3.147783,"{1, 9, 5, 6, 7, 3, 4, 2, 8, 10, 1}",3.232970,0.027062,0.000042
"{1, 3, 6, 10, 5, 8, 2, 7, 4, 9, 1}",3.181322,"{1, 3, 6, 5, 8, 2, 10, 7, 4, 9, 1}",3.433692,0.079328,0.000044
"{1, 9, 10, 6, 3, 5, 7, 2, 8, 4, 1}",2.458553,"{1, 4, 8, 2, 5, 3, 10, 6, 7, 9, 1}",3.111311,0.265505,0.000044
"{1, 8, 10, 6, 3, 4, 9, 7, 2, 5, 1}",3.295420,"{1, 5, 9, 7, 2, 4, 6, 3, 10, 8, 1}",3.643337,0.105576,0.000045
"{1, 7, 9, 6, 10, 3, 4, 5, 8, 2, 1}",2.444208,"{1, 9, 7, 6, 10, 3, 5, 8, 4, 2, 1}",2.892078,0.183237,0.000044
"{1, 9, 4, 2, 8, 6, 5, 3, 10, 7, 1}",3.048312,"{1, 7, 10, 3, 5, 6, 8, 2, 9, 4, 1}",3.083893,0.011673,0.000046
"{1, 10, 4, 9, 5, 3, 2, 8, 6, 7, 1}",3.154803,"{1, 6, 7, 8, 2, 3, 5, 9, 4, 10, 1}",3.214992,0.019079,0.000044
"{1, 9, 5, 8, 4, 7, 10, 6, 3, 2, 1}",2.778549,"{1, 2, 4, 3, 6, 10, 7, 8, 5, 9, 1}",3.167770,0.140081,0.000044
"{1, 4, 7, 3, 2, 8, 6, 9, 10, 5, 1}",2.760972,"{1, 5, 10, 7, 4, 3, 2, 8, 6, 9, 1}",2.925901,0.059736,0.000044
"{1, 6, 9, 8, 7, 10, 2, 4, 5, 3, 1}",2.395222,"{1, 6, 2, 4, 9, 8, 10, 7, 5, 3, 1}",2.902402,0.211747,0.000044
"{1, 6, 8, 7, 4, 10, 3, 2, 5, 9, 1}",2.973940,"{1, 6, 9, 5, 2, 3, 10, 7, 4, 8, 1}",3.105433,0.044215,0.000043
"{1, 5, 6, 4, 8, 10, 2, 9, 7, 3, 1}",3.029385,"{1, 3, 6, 4, 8, 10, 2, 9, 7, 5, 1}",3.168630,0.045965,0.000044
