optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 10, 6, 5, 7, 4, 8, 2, 9, 3, 1}",2.845947,"{1, 10, 6, 5, 8, 2, 9, 4, 7, 3, 1}",2.867709,0.007647,0.000071
"{1, 10, 7, 5, 4, 8, 3, 6, 2, 9, 1}",3.027870,"{1, 9, 2, 10, 5, 7, 4, 8, 3, 6, 1}",3.158476,0.043135,0.000068
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.754375,"{1, 5, 10, 2, 7, 8, 3, 6, 4, 9, 1}",3.076583,0.116981,0.000068
"{1, 9, 8, 6, 4, 2, 10, 5, 3, 7, 1}",3.157774,"{1, 9, 8, 5, 10, 4, 6, 2, 7, 3, 1}",4.060680,0.285931,0.000067
"{1, 9, 3, 7, 5, 4, 8, 2, 10, 6, 1}",2.958380,"{1, 9, 6, 10, 3, 7, 5, 4, 8, 2, 1}",3.513973,0.187803,0.000065
"{1, 2, 3, 6, 5, 7, 9, 8, 4, 10, 1}",2.815195,"{1, 10, 3, 4, 9, 8, 7, 5, 6, 2, 1}",3.278933,0.164727,0.000073
"{1, 2, 6, 7, 5, 3, 4, 10, 8, 9, 1}",3.448367,"{1, 9, 8, 10, 4, 7, 3, 5, 2, 6, 1}",4.144037,0.201739,0.000065
"{1, 4, 6, 10, 5, 8, 9, 2, 7, 3, 1}",3.135043,"{1, 4, 6, 9, 10, 8, 5, 7, 2, 3, 1}",3.962049,0.263794,0.000071
"{1, 6, 7, 10, 5, 3, 9, 2, 4, 8, 1}",2.655349,"{1, 6, 8, 7, 10, 5, 3, 9, 4, 2, 1}",2.807346,0.057242,0.000064
"{1, 7, 5, 6, 10, 3, 4, 2, 8, 9, 1}",2.954150,"{1, 9, 7, 5, 6, 10, 8, 2, 4, 3, 1}",3.656057,0.237600,0.000065
"{1, 10, 7, 3, 6, 8, 4, 5, 2, 9, 1}",2.530156,"{1, 5, 4, 8, 10, 7, 6, 3, 2, 9, 1}",2.977786,0.176918,0.000065
"{1, 7, 6, 8, 5, 4, 9, 2, 10, 3, 1}",3.085534,"{1, 3, 10, 7, 6, 8, 5, 4, 2, 9, 1}",3.682843,0.193584,0.000071
"{1, 3, 5, 7, 10, 6, 8, 9, 2, 4, 1}",2.407443,"{1, 4, 7, 10, 2, 9, 8, 6, 5, 3, 1}",2.865715,0.190356,0.000066
"{1, 3, 10, 2, 7, 9, 6, 5, 4, 8, 1}",2.984464,"{1, 3, 4, 10, 2, 7, 9, 6, 5, 8, 1}",3.455666,0.157885,0.000065
"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,0.000000,0.000064
"{1, 8, 9, 7, 3, 6, 2, 4, 10, 5, 1}",2.546306,"{1, 10, 4, 2, 6, 8, 3, 9, 7, 5, 1}",2.894525,0.136754,0.000065
"{1, 4, 3, 9, 8, 7, 5, 6, 10, 2, 1}",2.687147,"{1, 4, 3, 9, 8, 7, 6, 5, 10, 2, 1}",2.718559,0.011690,0.000068
"{1, 2, 6, 9, 3, 5, 10, 8, 4, 7, 1}",2.861651,"{1, 2, 6, 9, 5, 3, 10, 8, 4, 7, 1}",3.017041,0.054301,0.000069
"{1, 5, 4, 8, 7, 3, 10, 6, 2, 9, 1}",2.238173,"{1, 9, 2, 6, 10, 3, 7, 8, 4, 5, 1}",2.238173,0.000000,0.000065
"{1, 8, 6, 10, 3, 5, 4, 2, 9, 7, 1}",3.149826,"{1, 8, 6, 10, 3, 5, 4, 2, 7, 9, 1}",3.252951,0.032740,0.000065
"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,0.000000,0.000066
"{1, 9, 5, 6, 8, 4, 7, 3, 2, 10, 1}",2.814917,"{1, 7, 10, 2, 3, 4, 8, 6, 5, 9, 1}",3.035398,0.078326,0.000074
"{1, 6, 8, 2, 10, 7, 9, 5, 3, 4, 1}",3.405457,"{1, 8, 2, 10, 7, 9, 5, 3, 6, 4, 1}",3.580670,0.051451,0.000069
"{1, 5, 4, 8, 9, 3, 2, 6, 10, 7, 1}",2.558370,"{1, 8, 9, 3, 10, 2, 6, 7, 4, 5, 1}",2.897679,0.132627,0.000068
"{1, 6, 2, 10, 8, 3, 9, 5, 4, 7, 1}",2.805411,"{1, 7, 6, 10, 2, 8, 3, 9, 5, 4, 1}",3.095164,0.103284,0.000069
"{1, 8, 5, 2, 4, 6, 10, 7, 9, 3, 1}",3.256508,"{1, 9, 8, 5, 7, 2, 4, 6, 10, 3, 1}",3.453471,0.060483,0.000069
"{1, 9, 6, 5, 2, 8, 4, 10, 3, 7, 1}",2.688663,"{1, 9, 6, 2, 8, 5, 4, 10, 3, 7, 1}",3.024633,0.124958,0.000073
"{1, 10, 4, 9, 8, 2, 3, 6, 5, 7, 1}",3.309360,"{1, 5, 7, 10, 4, 9, 8, 2, 3, 6, 1}",3.629022,0.096593,0.000068
"{1, 3, 9, 4, 8, 5, 7, 10, 2, 6, 1}",2.949457,"{1, 3, 9, 7, 8, 5, 4, 2, 10, 6, 1}",3.398622,0.152287,0.000071
"{1, 6, 3, 2, 10, 4, 9, 7, 5, 8, 1}",3.764546,"{1, 8, 9, 5, 7, 4, 2, 10, 3, 6, 1}",4.025201,0.069239,0.000067
"{1, 8, 6, 5, 9, 7, 10, 2, 4, 3, 1}",2.874395,"{1, 3, 8, 6, 5, 9, 7, 2, 10, 4, 1}",3.281975,0.141797,0.000067
"{1, 10, 9, 8, 6, 2, 4, 5, 3, 7, 1}",3.143770,"{1, 10, 9, 8, 6, 5, 4, 2, 3, 7, 1}",3.341929,0.063032,0.000067
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.552552,"{1, 9, 4, 3, 10, 5, 6, 8, 7, 2, 1}",3.431453,0.344323,0.000068
"{1, 10, 9, 4, 8, 6, 3, 7, 2, 5, 1}",3.218601,"{1, 4, 9, 10, 6, 3, 8, 7, 2, 5, 1}",3.941450,0.224585,0.000070
"{1, 2, 5, 7, 8, 4, 10, 9, 6, 3, 1}",3.156516,"{1, 2, 8, 7, 5, 4, 10, 9, 6, 3, 1}",3.416043,0.082219,0.000069
"{1, 8, 2, 6, 7, 10, 4, 5, 3, 9, 1}",2.959757,"{1, 9, 2, 10, 4, 5, 3, 7, 6, 8, 1}",3.510013,0.185912,0.000066
"{1, 6, 8, 5, 4, 7, 2, 3, 10, 9, 1}",3.067394,"{1, 6, 9, 2, 10, 3, 7, 5, 8, 4, 1}",3.360810,0.095656,0.000075
"{1, 9, 6, 8, 7, 2, 10, 4, 3, 5, 1}",2.450677,"{1, 9, 7, 8, 6, 2, 10, 4, 3, 5, 1}",2.653294,0.082678,0.000066
"{1, 2, 8, 4, 7, 9, 3, 5, 10, 6, 1}",2.880511,"{1, 6, 7, 4, 9, 3, 5, 10, 8, 2, 1}",3.672965,0.275109,0.000068
"{1, 9, 10, 2, 4, 8, 5, 7, 3, 6, 1}",3.071473,"{1, 5, 7, 9, 10, 2, 4, 8, 3, 6, 1}",3.968079,0.291914,0.000069
"{1, 6, 2, 7, 8, 4, 9, 5, 3, 10, 1}",3.324831,"{1, 10, 5, 3, 2, 6, 9, 4, 8, 7, 1}",4.077319,0.226324,0.000065
"{1, 3, 4, 6, 2, 5, 10, 7, 9, 8, 1}",3.209613,"{1, 3, 8, 9, 10, 7, 5, 2, 6, 4, 1}",3.452114,0.075555,0.000069
"{1, 2, 7, 9, 10, 6, 5, 4, 3, 8, 1}",2.826752,"{1, 6, 8, 3, 4, 5, 10, 9, 7, 2, 1}",3.559619,0.259261,0.000066
"{1, 5, 2, 10, 8, 7, 4, 9, 3, 6, 1}",2.933355,"{1, 2, 6, 3, 9, 4, 7, 10, 8, 5, 1}",3.204582,0.092463,0.000086
"{1, 4, 6, 8, 10, 7, 9, 3, 2, 5, 1}",2.818905,"{1, 5, 7, 9, 3, 2, 10, 8, 6, 4, 1}",2.976893,0.056046,0.000065
"{1, 7, 3, 6, 5, 9, 10, 8, 2, 4, 1}",2.907151,"{1, 8, 2, 4, 10, 9, 5, 6, 3, 7, 1}",3.036985,0.044660,0.000067
"{1, 5, 7, 3, 9, 8, 10, 6, 2, 4, 1}",2.168568,"{1, 8, 10, 5, 7, 3, 9, 6, 2, 4, 1}",2.696047,0.243239,0.000085
"{1, 8, 2, 9, 3, 10, 7, 4, 6, 5, 1}",2.936643,"{1, 2, 8, 9, 4, 7, 10, 3, 6, 5, 1}",3.459325,0.177986,0.000069
"{1, 2, 3, 6, 8, 10, 7, 4, 9, 5, 1}",3.002313,"{1, 5, 10, 7, 8, 6, 3, 4, 9, 2, 1}",3.391539,0.129642,0.000071
"{1, 9, 6, 7, 4, 2, 10, 3, 8, 5, 1}",2.341016,"{1, 5, 8, 3, 10, 2, 4, 7, 6, 9, 1}",2.341016,0.000000,0.000063
"{1, 3, 8, 7, 4, 6, 10, 9, 2, 5, 1}",3.221621,"{1, 5, 2, 9, 10, 8, 6, 7, 4, 3, 1}",3.665285,0.137715,0.000065
"{1, 2, 7, 9, 8, 6, 4, 3, 5, 10, 1}",3.185627,"{1, 10, 5, 4, 3, 6, 8, 9, 7, 2, 1}",3.230048,0.013944,0.000082
"{1, 9, 7, 3, 2, 8, 10, 5, 4, 6, 1}",2.936541,"{1, 9, 7, 3, 2, 8, 10, 4, 5, 6, 1}",3.200753,0.089974,0.000065
"{1, 2, 3, 4, 10, 9, 6, 8, 5, 7, 1}",2.694874,"{1, 4, 10, 9, 8, 5, 7, 6, 3, 2, 1}",2.880242,0.068786,0.000078
"{1, 3, 10, 2, 9, 4, 5, 7, 6, 8, 1}",2.141930,"{1, 7, 5, 4, 9, 2, 10, 3, 6, 8, 1}",2.225859,0.039184,0.000069
"{1, 10, 4, 8, 5, 2, 6, 3, 9, 7, 1}",2.834642,"{1, 10, 2, 6, 9, 3, 5, 8, 4, 7, 1}",3.146689,0.110084,0.000069
"{1, 8, 4, 7, 5, 10, 6, 3, 9, 2, 1}",3.311652,"{1, 8, 9, 4, 5, 7, 10, 6, 3, 2, 1}",3.533362,0.066949,0.000093
"{1, 9, 8, 2, 4, 3, 7, 6, 10, 5, 1}",2.631017,"{1, 9, 8, 2, 4, 3, 7, 6, 10, 5, 1}",2.631017,0.000000,0.000066
"{1, 7, 5, 9, 2, 4, 8, 10, 6, 3, 1}",2.502660,"{1, 7, 5, 2, 9, 8, 4, 10, 6, 3, 1}",2.731910,0.091603,0.000065
"{1, 2, 3, 10, 7, 8, 6, 5, 4, 9, 1}",2.708624,"{1, 4, 5, 7, 8, 6, 10, 3, 2, 9, 1}",2.965156,0.094710,0.000071
"{1, 4, 3, 8, 7, 6, 5, 10, 9, 2, 1}",3.138626,"{1, 10, 9, 2, 8, 3, 4, 5, 7, 6, 1}",3.688524,0.175203,0.000078
"{1, 2, 10, 9, 7, 3, 4, 8, 5, 6, 1}",2.985460,"{1, 10, 6, 9, 7, 3, 4, 8, 5, 2, 1}",3.218678,0.078118,0.000082
"{1, 9, 6, 2, 8, 4, 3, 5, 7, 10, 1}",3.134921,"{1, 9, 6, 3, 5, 10, 7, 4, 8, 2, 1}",3.590440,0.145305,0.000073
"{1, 6, 8, 4, 9, 7, 2, 3, 10, 5, 1}",2.582850,"{1, 6, 4, 8, 9, 7, 2, 3, 10, 5, 1}",2.656225,0.028409,0.000076
"{1, 3, 4, 9, 5, 2, 6, 10, 8, 7, 1}",3.613748,"{1, 8, 10, 4, 3, 9, 2, 5, 6, 7, 1}",4.275182,0.183033,0.000108
"{1, 6, 10, 3, 7, 4, 8, 5, 2, 9, 1}",2.780732,"{1, 8, 4, 9, 2, 5, 7, 3, 10, 6, 1}",2.949531,0.060703,0.000114
"{1, 3, 8, 7, 6, 5, 10, 2, 4, 9, 1}",2.697872,"{1, 9, 4, 10, 5, 2, 6, 7, 8, 3, 1}",3.064245,0.135800,0.000065
"{1, 3, 10, 5, 2, 4, 6, 7, 8, 9, 1}",2.773701,"{1, 3, 10, 5, 2, 4, 6, 7, 8, 9, 1}",2.773701,0.000000,0.000066
"{1, 6, 8, 7, 3, 5, 4, 2, 10, 9, 1}",2.974328,"{1, 6, 9, 10, 2, 4, 5, 3, 7, 8, 1}",3.102915,0.043232,0.000066
"{1, 8, 9, 10, 5, 2, 3, 6, 7, 4, 1}",2.762566,"{1, 8, 10, 5, 3, 2, 6, 7, 4, 9, 1}",3.487577,0.262441,0.000069
"{1, 9, 4, 7, 10, 3, 6, 5, 2, 8, 1}",2.373395,"{1, 5, 8, 2, 3, 10, 7, 4, 9, 6, 1}",2.663143,0.122082,0.000069
"{1, 2, 9, 4, 6, 5, 7, 10, 8, 3, 1}",3.244289,"{1, 2, 9, 4, 7, 6, 5, 10, 8, 3, 1}",3.443723,0.061472,0.000068
"{1, 3, 6, 9, 8, 10, 5, 2, 4, 7, 1}",2.929634,"{1, 4, 10, 5, 2, 9, 8, 6, 3, 7, 1}",3.234100,0.103926,0.000068
"{1, 2, 10, 5, 4, 9, 7, 3, 6, 8, 1}",2.527895,"{1, 8, 6, 9, 3, 7, 4, 10, 5, 2, 1}",2.668306,0.055545,0.000068
"{1, 2, 5, 6, 3, 7, 10, 9, 8, 4, 1}",2.529001,"{1, 8, 4, 9, 10, 7, 2, 5, 3, 6, 1}",2.784902,0.101187,0.000067
"{1, 8, 10, 7, 4, 6, 5, 2, 3, 9, 1}",3.137638,"{1, 9, 3, 2, 7, 10, 5, 6, 4, 8, 1}",3.637539,0.159324,0.000072
"{1, 4, 7, 9, 8, 3, 2, 10, 6, 5, 1}",2.930018,"{1, 5, 6, 3, 2, 10, 8, 9, 7, 4, 1}",3.461224,0.181298,0.000071
"{1, 2, 4, 9, 5, 10, 8, 3, 6, 7, 1}",2.312140,"{1, 7, 6, 3, 8, 10, 5, 9, 4, 2, 1}",2.312141,0.000000,0.000066
"{1, 2, 3, 5, 10, 9, 8, 7, 4, 6, 1}",2.983758,"{1, 6, 4, 8, 9, 10, 3, 5, 7, 2, 1}",3.292549,0.103491,0.000065
"{1, 9, 2, 10, 7, 8, 5, 6, 4, 3, 1}",3.241463,"{1, 3, 4, 6, 5, 8, 7, 10, 2, 9, 1}",3.241462,0.000000,0.000065
"{1, 2, 7, 10, 8, 4, 9, 3, 5, 6, 1}",2.991224,"{1, 5, 6, 3, 4, 9, 8, 10, 7, 2, 1}",3.257412,0.088990,0.000075
"{1, 4, 7, 6, 8, 3, 5, 2, 10, 9, 1}",3.286224,"{1, 7, 6, 8, 3, 5, 2, 10, 9, 4, 1}",3.817841,0.161771,0.000066
"{1, 5, 6, 4, 8, 7, 10, 9, 2, 3, 1}",3.055075,"{1, 3, 9, 2, 6, 4, 10, 7, 8, 5, 1}",3.610175,0.181698,0.000076
"{1, 10, 6, 7, 5, 2, 8, 9, 3, 4, 1}",3.215655,"{1, 4, 9, 3, 2, 8, 5, 7, 6, 10, 1}",3.262490,0.014565,0.000088
"{1, 3, 6, 2, 9, 8, 5, 7, 4, 10, 1}",2.624804,"{1, 3, 6, 4, 10, 8, 7, 5, 9, 2, 1}",3.199009,0.218761,0.000067
"{1, 4, 8, 5, 10, 3, 7, 9, 2, 6, 1}",3.154881,"{1, 6, 10, 5, 8, 4, 9, 3, 7, 2, 1}",4.173441,0.322852,0.000096
"{1, 9, 2, 10, 7, 3, 4, 6, 8, 5, 1}",3.254030,"{1, 9, 4, 3, 7, 10, 2, 5, 6, 8, 1}",3.496839,0.074618,0.000078
"{1, 2, 7, 8, 3, 10, 6, 9, 5, 4, 1}",2.555348,"{1, 4, 5, 9, 6, 10, 3, 8, 7, 2, 1}",2.555348,0.000000,0.000075
"{1, 8, 6, 5, 10, 4, 7, 2, 9, 3, 1}",2.850053,"{1, 8, 6, 5, 10, 7, 2, 9, 4, 3, 1}",3.092764,0.085160,0.000081
"{1, 9, 2, 4, 10, 8, 3, 5, 7, 6, 1}",3.065127,"{1, 9, 8, 3, 7, 5, 10, 4, 2, 6, 1}",3.208435,0.046754,0.000085
"{1, 9, 6, 10, 2, 5, 4, 8, 3, 7, 1}",2.441402,"{1, 9, 3, 8, 5, 4, 6, 10, 2, 7, 1}",2.931606,0.200788,0.000069
"{1, 6, 7, 2, 5, 3, 4, 9, 8, 10, 1}",2.810170,"{1, 7, 2, 5, 3, 10, 8, 9, 4, 6, 1}",3.080980,0.096368,0.000088
"{1, 10, 3, 7, 8, 5, 2, 9, 6, 4, 1}",3.242651,"{1, 4, 10, 3, 7, 8, 5, 2, 6, 9, 1}",3.609587,0.113159,0.000065
"{1, 2, 10, 8, 4, 3, 5, 7, 9, 6, 1}",3.172193,"{1, 6, 9, 5, 7, 3, 8, 4, 10, 2, 1}",3.275222,0.032479,0.000075
"{1, 10, 7, 8, 3, 2, 6, 4, 5, 9, 1}",2.658945,"{1, 10, 9, 3, 2, 6, 4, 5, 8, 7, 1}",2.858943,0.075217,0.000066
"{1, 7, 2, 10, 9, 8, 4, 3, 6, 5, 1}",2.559799,"{1, 7, 2, 10, 9, 8, 4, 3, 6, 5, 1}",2.559799,0.000000,0.000065
"{1, 10, 8, 4, 7, 5, 2, 3, 9, 6, 1}",2.652386,"{1, 9, 4, 7, 5, 2, 3, 6, 8, 10, 1}",2.809920,0.059393,0.000069
"{1, 5, 6, 8, 7, 4, 9, 10, 2, 3, 1}",2.577859,"{1, 6, 5, 9, 10, 2, 7, 8, 4, 3, 1}",2.899356,0.124715,0.000068
"{1, 3, 7, 8, 9, 6, 4, 2, 10, 5, 1}",2.773148,"{1, 5, 10, 2, 4, 6, 9, 7, 8, 3, 1}",3.065568,0.105447,0.000067
"{1, 7, 10, 4, 5, 8, 9, 2, 3, 6, 1}",3.068081,"{1, 7, 10, 5, 8, 4, 9, 2, 3, 6, 1}",3.143568,0.024604,0.000069
"{1, 10, 2, 3, 8, 6, 7, 9, 4, 5, 1}",3.356352,"{1, 5, 10, 2, 3, 8, 6, 7, 9, 4, 1}",3.451838,0.028449,0.000071
"{1, 5, 8, 10, 7, 4, 6, 9, 3, 2, 1}",2.541643,"{1, 8, 10, 7, 6, 4, 9, 3, 5, 2, 1}",2.725676,0.072407,0.000066
"{1, 8, 4, 2, 7, 9, 6, 3, 5, 10, 1}",2.972095,"{1, 10, 5, 3, 6, 4, 8, 2, 7, 9, 1}",3.316839,0.115994,0.000065
"{1, 7, 4, 8, 10, 3, 6, 9, 2, 5, 1}",3.259362,"{1, 5, 7, 10, 4, 8, 3, 6, 9, 2, 1}",3.530385,0.083152,0.000068
"{1, 5, 6, 7, 8, 10, 4, 9, 2, 3, 1}",2.894883,"{1, 5, 7, 6, 10, 8, 4, 2, 9, 3, 1}",3.082488,0.064806,0.000069
"{1, 7, 3, 9, 5, 2, 8, 6, 10, 4, 1}",2.716718,"{1, 7, 10, 6, 8, 2, 5, 9, 3, 4, 1}",3.019790,0.111558,0.000066
"{1, 7, 4, 9, 10, 5, 6, 2, 3, 8, 1}",2.289188,"{1, 8, 9, 4, 3, 5, 10, 6, 2, 7, 1}",2.832149,0.237185,0.000068
"{1, 4, 5, 7, 2, 10, 9, 6, 3, 8, 1}",2.585570,"{1, 8, 3, 6, 9, 10, 2, 7, 5, 4, 1}",2.585569,0.000000,0.000063
"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,"{1, 10, 3, 5, 4, 6, 7, 9, 8, 2, 1}",2.502286,0.031743,0.000065
"{1, 2, 7, 9, 4, 10, 8, 6, 5, 3, 1}",2.391266,"{1, 8, 10, 4, 9, 2, 7, 5, 3, 6, 1}",2.696450,0.127624,0.000072
"{1, 7, 8, 2, 4, 6, 5, 10, 3, 9, 1}",2.933416,"{1, 2, 6, 4, 5, 10, 3, 8, 7, 9, 1}",3.294221,0.122998,0.000066
"{1, 7, 3, 9, 5, 4, 2, 8, 10, 6, 1}",3.296035,"{1, 8, 2, 10, 4, 5, 3, 9, 7, 6, 1}",3.769126,0.143533,0.000108
"{1, 8, 2, 10, 9, 6, 4, 3, 7, 5, 1}",2.706634,"{1, 8, 2, 4, 6, 9, 10, 3, 7, 5, 1}",2.969332,0.097057,0.000063
"{1, 5, 10, 4, 2, 6, 8, 9, 7, 3, 1}",2.726669,"{1, 6, 8, 4, 10, 2, 5, 9, 7, 3, 1}",3.366635,0.234706,0.000144
"{1, 6, 9, 3, 10, 7, 4, 8, 2, 5, 1}",2.997475,"{1, 5, 2, 8, 6, 9, 3, 10, 7, 4, 1}",3.300432,0.101071,0.000066
"{1, 7, 5, 6, 2, 9, 3, 4, 8, 10, 1}",2.781095,"{1, 10, 9, 3, 2, 6, 5, 7, 4, 8, 1}",3.226081,0.160004,0.000072
"{1, 4, 9, 7, 10, 8, 6, 3, 2, 5, 1}",2.561299,"{1, 4, 9, 10, 7, 8, 6, 3, 2, 5, 1}",2.589088,0.010850,0.000069
"{1, 7, 6, 9, 8, 10, 5, 2, 4, 3, 1}",2.421562,"{1, 7, 6, 9, 8, 10, 5, 3, 2, 4, 1}",2.688197,0.110109,0.000068
"{1, 5, 9, 8, 6, 4, 3, 7, 10, 2, 1}",3.178662,"{1, 10, 4, 5, 9, 8, 6, 7, 3, 2, 1}",3.961872,0.246396,0.000066
"{1, 4, 10, 5, 6, 2, 3, 7, 9, 8, 1}",3.072268,"{1, 9, 8, 4, 10, 5, 6, 7, 2, 3, 1}",3.805564,0.238682,0.000069
"{1, 9, 10, 2, 6, 7, 3, 5, 8, 4, 1}",3.000782,"{1, 4, 9, 10, 2, 6, 7, 3, 5, 8, 1}",3.007525,0.002247,0.000068
"{1, 9, 4, 2, 3, 7, 5, 10, 8, 6, 1}",2.931178,"{1, 9, 4, 2, 3, 7, 5, 10, 8, 6, 1}",2.931178,0.000000,0.000065
"{1, 2, 5, 9, 3, 4, 8, 7, 10, 6, 1}",2.591113,"{1, 6, 10, 7, 8, 3, 4, 5, 9, 2, 1}",3.105301,0.198443,0.000064
"{1, 10, 3, 8, 9, 7, 6, 4, 2, 5, 1}",2.927179,"{1, 5, 6, 7, 4, 9, 8, 2, 3, 10, 1}",3.198419,0.092662,0.000086
"{1, 8, 2, 9, 10, 5, 6, 7, 4, 3, 1}",2.825492,"{1, 4, 7, 8, 6, 10, 2, 9, 5, 3, 1}",3.411578,0.207428,0.000088
"{1, 3, 9, 2, 4, 8, 6, 7, 5, 10, 1}",3.850086,"{1, 10, 6, 4, 8, 3, 2, 9, 7, 5, 1}",4.834025,0.255563,0.000068
"{1, 2, 9, 10, 5, 4, 7, 6, 3, 8, 1}",3.108113,"{1, 9, 2, 4, 5, 10, 7, 3, 6, 8, 1}",3.675328,0.182495,0.000078
"{1, 6, 10, 8, 3, 2, 7, 5, 9, 4, 1}",2.462662,"{1, 7, 6, 10, 8, 3, 2, 5, 9, 4, 1}",2.597870,0.054903,0.000102
"{1, 10, 7, 2, 8, 3, 5, 6, 4, 9, 1}",2.473503,"{1, 10, 7, 2, 8, 3, 9, 4, 6, 5, 1}",2.593305,0.048434,0.000094
"{1, 2, 7, 6, 9, 3, 8, 4, 10, 5, 1}",2.262086,"{1, 5, 10, 4, 8, 6, 7, 9, 3, 2, 1}",2.320238,0.025707,0.000074
"{1, 10, 6, 5, 8, 9, 7, 3, 2, 4, 1}",3.446747,"{1, 4, 3, 8, 9, 10, 6, 5, 7, 2, 1}",4.424413,0.283649,0.000068
"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,"{1, 4, 6, 5, 7, 3, 9, 8, 10, 2, 1}",2.553148,0.000000,0.000063
"{1, 9, 10, 7, 4, 8, 2, 6, 3, 5, 1}",2.914900,"{1, 9, 5, 3, 10, 7, 4, 8, 6, 2, 1}",3.284225,0.126702,0.000068
"{1, 8, 6, 2, 7, 4, 5, 9, 10, 3, 1}",3.502796,"{1, 10, 9, 8, 6, 7, 2, 4, 5, 3, 1}",4.806925,0.372311,0.000072
"{1, 3, 10, 6, 9, 7, 8, 2, 4, 5, 1}",2.873586,"{1, 3, 10, 6, 9, 7, 8, 2, 4, 5, 1}",2.873586,0.000000,0.000085
"{1, 8, 4, 2, 6, 5, 9, 10, 7, 3, 1}",3.019269,"{1, 8, 2, 6, 5, 4, 9, 10, 7, 3, 1}",3.832962,0.269500,0.000068
"{1, 5, 8, 2, 9, 3, 4, 10, 7, 6, 1}",2.222105,"{1, 6, 5, 2, 8, 7, 10, 4, 3, 9, 1}",2.754458,0.239571,0.000068
"{1, 7, 3, 4, 10, 9, 5, 2, 6, 8, 1}",3.039358,"{1, 8, 9, 2, 5, 10, 4, 7, 3, 6, 1}",3.790126,0.247015,0.000068
"{1, 5, 9, 4, 7, 3, 6, 8, 2, 10, 1}",2.532963,"{1, 10, 9, 4, 2, 8, 6, 7, 3, 5, 1}",3.011013,0.188732,0.000068
"{1, 7, 2, 3, 10, 9, 4, 5, 6, 8, 1}",3.270002,"{1, 8, 6, 5, 3, 10, 2, 9, 4, 7, 1}",4.664184,0.426355,0.000067
"{1, 9, 5, 2, 7, 10, 6, 8, 4, 3, 1}",2.835156,"{1, 9, 5, 2, 7, 10, 6, 8, 3, 4, 1}",2.965870,0.046105,0.000066
"{1, 6, 8, 7, 2, 10, 3, 5, 4, 9, 1}",2.776884,"{1, 9, 4, 5, 3, 10, 2, 7, 8, 6, 1}",2.776884,0.000000,0.000063
"{1, 9, 7, 6, 8, 2, 4, 10, 3, 5, 1}",2.650614,"{1, 7, 9, 5, 3, 10, 4, 2, 8, 6, 1}",2.746190,0.036058,0.000063
"{1, 7, 5, 2, 6, 8, 3, 9, 4, 10, 1}",3.055491,"{1, 10, 8, 3, 4, 9, 5, 6, 2, 7, 1}",3.727710,0.220003,0.000110
"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,0.000000,0.000104
"{1, 10, 5, 2, 4, 7, 8, 9, 6, 3, 1}",3.276029,"{1, 10, 5, 3, 6, 9, 8, 7, 4, 2, 1}",3.770281,0.150869,0.000076
"{1, 2, 4, 9, 3, 5, 10, 7, 6, 8, 1}",3.380251,"{1, 7, 10, 5, 3, 9, 4, 6, 8, 2, 1}",3.937542,0.164867,0.000073
"{1, 6, 2, 5, 7, 4, 9, 10, 3, 8, 1}",2.757354,"{1, 8, 6, 3, 9, 10, 7, 4, 5, 2, 1}",3.125730,0.133598,0.000094
"{1, 7, 4, 2, 10, 6, 9, 5, 8, 3, 1}",3.365349,"{1, 3, 8, 6, 10, 9, 5, 4, 2, 7, 1}",3.789466,0.126024,0.000077
"{1, 4, 3, 9, 6, 10, 8, 7, 5, 2, 1}",3.157601,"{1, 4, 3, 9, 6, 8, 10, 7, 5, 2, 1}",3.186138,0.009038,0.000063
"{1, 10, 3, 9, 7, 6, 8, 5, 2, 4, 1}",3.250891,"{1, 4, 10, 3, 9, 6, 8, 5, 7, 2, 1}",3.477408,0.069679,0.000067
"{1, 9, 8, 6, 10, 4, 5, 7, 3, 2, 1}",2.975870,"{1, 10, 6, 9, 8, 4, 5, 7, 3, 2, 1}",3.097673,0.040930,0.000065
"{1, 9, 4, 2, 8, 5, 3, 7, 6, 10, 1}",3.235635,"{1, 10, 9, 4, 8, 2, 5, 3, 7, 6, 1}",3.428590,0.059634,0.000068
"{1, 10, 4, 6, 5, 8, 3, 2, 7, 9, 1}",2.799565,"{1, 10, 2, 3, 8, 5, 9, 7, 6, 4, 1}",3.092765,0.104731,0.000065
"{1, 2, 3, 5, 6, 7, 10, 9, 8, 4, 1}",2.717859,"{1, 4, 8, 7, 9, 10, 6, 5, 3, 2, 1}",2.829568,0.041102,0.000065
